trials,lightbox,correctkey,trialtype,block,thisN,thisTrialN,thisRepN,resp.keys,resp.corr,resp.rt,resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instructions.started,text.started,start_key.started,instructions.stopped,start_key.keys,start_key.rt,start_key.duration,trial.started,fixation.started,resp.started,circle1.started,circle2.started,circle3.started,circle4.started,fixation.stopped,trial.stopped,accuracy,trials.resp.keys,trials.resp.corr,trials.resp.rt,trials.resp.duration,thanks.started,thank.started,end_key.started,end_key.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
32,3,j,learn,1,9,9,0,h,0,1.5057486000005156,None,0,9,9,31,71.04483090003487,,,,,,,,,71.03065530001186,71.04483090003487,71.12818490003701,72.02817310008686,72.02817310008686,72.02817310008686,72.02817310008686,72.04516520001926,72.64582249999512,0,h,0,1.5057486000005156,None,,,,,participan5,001,2025-11-19_16h17.14.696,Solo Project,,2025.1.1,59.948624000934004,2025-11-19 16h17.29.078195 +0530,
37,4,f,learn,1,10,10,0,j,0,1.465964899980463,None,0,10,10,36,72.66108290001284,,,,,,,,,72.6479307000991,72.66108290001284,72.7613413000945,73.66138599999249,73.66138599999249,73.66138599999249,73.66138599999249,73.66138599999249,74.22864600003231,0,j,0,1.465964899980463,None,,,,,participan5,001,2025-11-19_16h17.14.696,Solo Project,,2025.1.1,59.948624000934004,2025-11-19 16h17.29.078195 +0530,
28,2,j,learn,1,11,11,0,g,0,1.5899831000715494,None,0,11,11,27,74.24452760000713,,,,,,,,,74.2304064000491,74.24452760000713,74.34426730009727,75.24440810002852,75.24440810002852,75.24440810002852,75.24440810002852,75.24440810002852,75.94502940005623,0,g,0,1.5899831000715494,None,,,,,participan5,001,2025-11-19_16h17.14.696,Solo Project,,2025.1.1,59.948624000934004,2025-11-19 16h17.29.078195 +0530,
72,1,j,learn,2,12,12,0,f,0,1.5665870000375435,None,0,12,12,71,75.96063049999066,,,,,,,,,75.94667970004957,75.96063049999066,76.06077260000166,76.96081489999779,76.96081489999779,76.96081489999779,76.96081489999779,76.96081489999779,77.64528010005597,0,f,0,1.5665870000375435,None,,,,,participan5,001,2025-11-19_16h17.14.696,Solo Project,,2025.1.1,59.948624000934004,2025-11-19 16h17.29.078195 +0530,
40,1,j,learn,1,13,13,0,f,0,1.377393800066784,None,0,13,13,39,77.66019900003448,,,,,,,,,77.647198199993,77.66019900003448,77.7608082999941,78.66053029999603,78.66053029999603,78.66053029999603,78.66053029999603,78.66053029999603,79.1445684999926,0,f,0,1.377393800066784,None,,,,,participan5,001,2025-11-19_16h17.14.696,Solo Project,,2025.1.1,59.948624000934004,2025-11-19 16h17.29.078195 +0530,
66,3,g,learn,2,14,14,0,h,0,1.6706170999677852,None,0,14,14,65,79.16023770009633,,,,,,,,,79.14657790004276,79.16023770009633,79.26022400008515,80.16021790006198,80.16021790006198,80.16021790006198,80.16021790006198,80.16021790006198,80.94382410007529,0,h,0,1.6706170999677852,None,,,,,participan5,001,2025-11-19_16h17.14.696,Solo Project,,2025.1.1,59.948624000934004,2025-11-19 16h17.29.078195 +0530,
23,2,h,learn,1,15,15,0,g,0,1.4893526999512687,None,0,15,15,22,80.95956800004933,,,,,,,,,80.94540289998986,80.95956800004933,81.05945549998432,81.9597660000436,81.9597660000436,81.9597660000436,81.9597660000436,81.9597660000436,82.56051390001085,0,g,0,1.4893526999512687,None,,,,,participan5,001,2025-11-19_16h17.14.696,Solo Project,,2025.1.1,59.948624000934004,2025-11-19 16h17.29.078195 +0530,
48,1,j,learn,2,16,16,0,f,0,1.4304580999305472,None,0,16,16,47,82.57603780005593,,,,,,,,,82.56235500006005,82.57603780005593,82.65958089998458,83.57628869998734,83.57628869998734,83.57628869998734,83.57628869998734,83.57628869998734,84.09379020007327,0,f,0,1.4304580999305472,None,,,,,participan5,001,2025-11-19_16h17.14.696,Solo Project,,2025.1.1,59.948624000934004,2025-11-19 16h17.29.078195 +0530,
7,4,h,learn,1,17,17,0,j,0,1.402135799988173,None,0,17,17,6,84.10942140000407,,,,,,,,,84.09590270009357,84.10942140000407,84.20940260007046,85.10946940002032,85.10946940002032,85.10946940002032,85.10946940002032,85.10946940002032,85.62686640000902,0,j,0,1.402135799988173,None,,,,,participan5,001,2025-11-19_16h17.14.696,Solo Project,,2025.1.1,59.948624000934004,2025-11-19 16h17.29.078195 +0530,
20,4,j,learn,1,18,18,0,j,1,1.3917899000225589,None,0,18,18,19,85.64255310001317,,,,,,,,,85.62869909999426,85.64255310001317,85.74241549998987,86.64247379999142,86.64247379999142,86.64247379999142,86.64247379999142,86.64247379999142,87.14326550008263,1,j,1,1.3917899000225589,None,,,,,participan5,001,2025-11-19_16h17.14.696,Solo Project,,2025.1.1,59.948624000934004,2025-11-19 16h17.29.078195 +0530,
59,4,h,learn,2,19,19,0,j,0,1.4164527000393718,None,0,19,19,58,87.15886130009312,,,,,,,,,87.14529680006672,87.15886130009312,87.25897480000276,88.15902860008646,88.15902860008646,88.15902860008646,88.15902860008646,88.15902860008646,88.6766348000383,0,j,0,1.4164527000393718,None,,,,,participan5,001,2025-11-19_16h17.14.696,Solo Project,,2025.1.1,59.948624000934004,2025-11-19 16h17.29.078195 +0530,
74,3,g,learn,2,20,20,0,h,0,1.3784184999531135,None,0,20,20,73,88.69183650007471,,,,,,,,,88.6788676000433,88.69183650007471,88.79210200009402,89.69215230003465,89.69215230003465,89.69215230003465,89.69215230003465,89.69215230003465,90.17622090002988,0,h,0,1.3784184999531135,None,,,,,participan5,001,2025-11-19_16h17.14.696,Solo Project,,2025.1.1,59.948624000934004,2025-11-19 16h17.29.078195 +0530,
45,1,f,learn,2,21,21,0,f,1,1.4352591000497341,None,0,21,21,44,90.19186640006956,,,,,,,,,90.17798090004362,90.19186640006956,90.29186650004704,91.19174819998443,91.19174819998443,91.19174819998443,91.19174819998443,91.19174819998443,91.7426333000185,1,f,1,1.4352591000497341,None,,,,,participan5,001,2025-11-19_16h17.14.696,Solo Project,,2025.1.1,59.948624000934004,2025-11-19 16h17.29.078195 +0530,
42,2,g,learn,2,22,22,0,g,1,1.3612422998994589,None,0,22,22,41,91.75829550006893,,,,,,,,,91.74439750006422,91.75829550006893,91.8582087000832,92.75835120002739,92.75835120002739,92.75835120002739,92.75835120002739,92.75835120002739,93.22554750007112,1,g,1,1.3612422998994589,None,,,,,participan5,001,2025-11-19_16h17.14.696,Solo Project,,2025.1.1,59.948624000934004,2025-11-19 16h17.29.078195 +0530,
8,2,j,learn,1,23,23,0,g,0,1.34957940003369,None,0,23,23,7,93.24114430008922,,,,,,,,,93.22739290003665,93.24114430008922,93.32456159999128,94.24129680008627,94.24129680008627,94.24129680008627,94.24129680008627,94.24129680008627,94.67547740007285,0,g,0,1.34957940003369,None,,,,,participan5,001,2025-11-19_16h17.14.696,Solo Project,,2025.1.1,59.948624000934004,2025-11-19 16h17.29.078195 +0530,
73,4,f,learn,2,24,24,0,j,0,1.3389708999311551,None,0,24,24,72,94.69112920004409,,,,,,,,,94.67730730003677,94.69112920004409,94.79099790006876,95.69106430001557,95.69106430001557,95.69106430001557,95.69106430001557,95.69106430001557,96.14199380006175,0,j,0,1.3389708999311551,None,,,,,participan5,001,2025-11-19_16h17.14.696,Solo Project,,2025.1.1,59.948624000934004,2025-11-19 16h17.29.078195 +0530,
68,3,j,learn,2,25,25,0,h,0,1.3691382999531925,None,0,25,25,67,96.1576034000609,,,,,,,,,96.14380930003244,96.1576034000609,96.25727250007913,97.157485700096,97.157485700096,97.157485700096,97.157485700096,97.157485700096,97.64161030005198,0,h,0,1.3691382999531925,None,,,,,participan5,001,2025-11-19_16h17.14.696,Solo Project,,2025.1.1,59.948624000934004,2025-11-19 16h17.29.078195 +0530,
50,2,g,learn,2,26,26,0,g,1,1.3700649000238627,None,0,26,26,49,97.65728600008879,,,,,,,,,97.6442094000522,97.65728600008879,97.75731850008015,98.65718370000832,98.65718370000832,98.65718370000832,98.65718370000832,98.65718370000832,99.14149629999883,1,g,1,1.3700649000238627,None,,,,,participan5,001,2025-11-19_16h17.14.696,Solo Project,,2025.1.1,59.948624000934004,2025-11-19 16h17.29.078195 +0530,
64,2,j,learn,2,27,27,0,g,0,1.3968540999339893,None,0,27,27,63,99.15708580007777,,,,,,,,,99.14352580008563,99.15708580007777,99.2571023000637,100.15691140003037,100.15691140003037,100.15691140003037,100.15691140003037,100.15691140003037,100.65799730003346,0,g,0,1.3968540999339893,None,,,,,participan5,001,2025-11-19_16h17.14.696,Solo Project,,2025.1.1,59.948624000934004,2025-11-19 16h17.29.078195 +0530,
56,3,j,learn,2,28,28,0,h,0,1.3413493999978527,None,0,28,28,55,100.67302840005141,,,,,,,,,100.65976230008528,100.67302840005141,100.77339620003477,101.67347959999461,101.67347959999461,101.67347959999461,101.67347959999461,101.67347959999461,102.12413740006741,0,h,0,1.3413493999978527,None,,,,,participan5,001,2025-11-19_16h17.14.696,Solo Project,,2025.1.1,59.948624000934004,2025-11-19 16h17.29.078195 +0530,
46,1,g,learn,2,29,29,0,f,0,1.3359409000258893,None,0,29,29,45,102.13989970006514,,,,,,,,,102.12597020005342,102.13989970006514,102.23980720003601,103.14000840007793,103.14000840007793,103.14000840007793,103.14000840007793,103.14000840007793,103.59072950005066,0,f,0,1.3359409000258893,None,,,,,participan5,001,2025-11-19_16h17.14.696,Solo Project,,2025.1.1,59.948624000934004,2025-11-19 16h17.29.078195 +0530,
58,1,g,learn,2,30,30,0,f,0,1.401186399976723,None,0,30,30,57,103.60624009999447,,,,,,,,,103.59252310008742,103.60624009999447,103.70608240005095,104.60657130007166,104.60657130007166,104.60657130007166,104.60657130007166,104.60657130007166,105.1237351000309,0,f,0,1.401186399976723,None,,,,,participan5,001,2025-11-19_16h17.14.696,Solo Project,,2025.1.1,59.948624000934004,2025-11-19 16h17.29.078195 +0530,
75,1,h,learn,2,31,31,0,f,0,1.3996190999168903,None,0,31,31,74,105.13938910001889,,,,,,,,,105.12553299998399,105.13938910001889,105.23949320008978,106.13959420006722,106.13959420006722,106.13959420006722,106.13959420006722,106.13959420006722,106.64051080006175,0,f,0,1.3996190999168903,None,,,,,participan5,001,2025-11-19_16h17.14.696,Solo Project,,2025.1.1,59.948624000934004,2025-11-19 16h17.29.078195 +0530,
27,3,h,learn,1,32,32,0,h,1,1.4947528999764472,None,0,32,32,26,106.65594249998685,,,,,,,,,106.64228660007939,106.65594249998685,106.75579890003428,107.6559636000311,107.6559636000311,107.6559636000311,107.6559636000311,107.6559636000311,108.25669080007356,1,h,1,1.4947528999764472,None,,,,,participan5,001,2025-11-19_16h17.14.696,Solo Project,,2025.1.1,59.948624000934004,2025-11-19 16h17.29.078195 +0530,
2,2,g,learn,1,33,33,0,g,1,1.3191615999676287,None,0,33,33,1,108.27224950003438,,,,,,,,,108.25855460006278,108.27224950003438,108.37220480001997,109.27232300001197,109.27232300001197,109.27232300001197,109.27232300001197,109.27232300001197,109.70637730008457,1,g,1,1.3191615999676287,None,,,,,participan5,001,2025-11-19_16h17.14.696,Solo Project,,2025.1.1,59.948624000934004,2025-11-19 16h17.29.078195 +0530,
76,3,j,learn,2,34,34,0,h,0,1.4222030999371782,None,0,34,34,75,109.7220247000223,,,,,,,,,109.70817180001177,109.7220247000223,109.82186550006736,110.72159760002978,110.72159760002978,110.72159760002978,110.72159760002978,110.72159760002978,111.255952800042,0,h,0,1.4222030999371782,None,,,,,participan5,001,2025-11-19_16h17.14.696,Solo Project,,2025.1.1,59.948624000934004,2025-11-19 16h17.29.078195 +0530,
9,1,f,learn,1,35,35,0,f,1,1.367629799991846,None,0,35,35,8,111.27173929999117,,,,,,,,,111.25782300007995,111.27173929999117,111.37177900003735,112.27178609999828,112.27178609999828,112.27178609999828,112.27178609999828,112.27178609999828,112.75599129998591,1,f,1,1.367629799991846,None,,,,,participan5,001,2025-11-19_16h17.14.696,Solo Project,,2025.1.1,59.948624000934004,2025-11-19 16h17.29.078195 +0530,
25,1,f,learn,1,36,36,0,f,1,1.3682635000441223,None,0,36,36,24,112.77152509998996,,,,,,,,,112.75788689998444,112.77152509998996,112.87162190000527,113.77157410001382,113.77157410001382,113.77157410001382,113.77157410001382,113.77157410001382,114.25566170003731,1,f,1,1.3682635000441223,None,,,,,participan5,001,2025-11-19_16h17.14.696,Solo Project,,2025.1.1,59.948624000934004,2025-11-19 16h17.29.078195 +0530,
24,3,j,learn,1,37,37,0,h,0,1.405799200059846,None,0,37,37,23,114.2711716000922,,,,,,,,,114.25756810000166,114.2711716000922,114.37113169999793,115.27129579999018,115.27129579999018,115.27129579999018,115.27129579999018,115.27129579999018,115.78890150005464,0,h,0,1.405799200059846,None,,,,,participan5,001,2025-11-19_16h17.14.696,Solo Project,,2025.1.1,59.948624000934004,2025-11-19 16h17.29.078195 +0530,
70,4,g,learn,2,38,38,0,j,0,1.3432964000385255,None,0,38,38,69,115.80444000009447,,,,,,,,,115.79077930003405,115.80444000009447,115.90442889998667,116.80461240001023,116.80461240001023,116.80461240001023,116.80461240001023,116.80461240001023,117.25530710001476,0,j,0,1.3432964000385255,None,,,,,participan5,001,2025-11-19_16h17.14.696,Solo Project,,2025.1.1,59.948624000934004,2025-11-19 16h17.29.078195 +0530,
79,1,h,learn,2,39,39,0,f,0,1.3385214000009,None,0,39,39,78,117.27080820000265,,,,,,,,,117.25704679999035,117.27080820000265,117.37088790000416,118.27089480007999,118.27089480007999,118.27089480007999,118.27089480007999,118.27089480007999,118.7214369000867,0,f,0,1.3385214000009,None,,,,,participan5,001,2025-11-19_16h17.14.696,Solo Project,,2025.1.1,59.948624000934004,2025-11-19 16h17.29.078195 +0530,
26,4,g,learn,1,40,40,0,j,0,1.384377299924381,None,0,40,40,25,118.73727809998672,,,,,,,,,118.72311920009088,118.73727809998672,118.82036770007107,119.72064409998711,119.72064409998711,119.72064409998711,119.72064409998711,119.7371201000642,120.22120939998422,0,j,0,1.384377299924381,None,,,,,participan5,001,2025-11-19_16h17.14.696,Solo Project,,2025.1.1,59.948624000934004,2025-11-19 16h17.29.078195 +0530,
51,1,h,learn,2,41,41,0,f,0,1.3350070000160486,None,0,41,41,50,120.2370927000884,,,,,,,,,120.22299899999052,120.2370927000884,120.32036440004595,121.23690430005081,121.23690430005081,121.23690430005081,121.23690430005081,121.23690430005081,121.67063870001584,0,f,0,1.3350070000160486,None,,,,,participan5,001,2025-11-19_16h17.14.696,Solo Project,,2025.1.1,59.948624000934004,2025-11-19 16h17.29.078195 +0530,
52,2,j,learn,2,42,42,0,g,0,1.3915400999831036,None,0,42,42,51,121.6868136000121,,,,,,,,,121.67215220001526,121.6868136000121,121.77006520004943,122.67008900002111,122.67008900002111,122.67008900002111,122.67008900002111,122.68691990000661,123.17099050001707,0,g,0,1.3915400999831036,None,,,,,participan5,001,2025-11-19_16h17.14.696,Solo Project,,2025.1.1,59.948624000934004,2025-11-19 16h17.29.078195 +0530,
19,1,h,learn,1,43,43,0,f,0,1.4318660999415442,None,0,43,43,18,123.1861862000078,,,,,,,,,123.17283659998793,123.1861862000078,123.28676190006081,124.18669480003882,124.18669480003882,124.18669480003882,124.18669480003882,124.18669480003882,124.71999750006944,0,f,0,1.4318660999415442,None,,,,,participan5,001,2025-11-19_16h17.14.696,Solo Project,,2025.1.1,59.948624000934004,2025-11-19 16h17.29.078195 +0530,
18,1,g,learn,1,44,44,0,f,0,1.4609119000378996,None,0,44,44,17,124.73613920004573,,,,,,,,,124.7215960000176,124.73613920004573,124.81945960002486,125.71974710002542,125.71974710002542,125.71974710002542,125.71974710002542,125.7364241000032,126.28703730006237,0,f,0,1.4609119000378996,None,,,,,participan5,001,2025-11-19_16h17.14.696,Solo Project,,2025.1.1,59.948624000934004,2025-11-19 16h17.29.078195 +0530,
34,4,g,learn,1,45,45,0,j,0,1.333499800064601,None,0,45,45,33,126.30275420006365,,,,,,,,,126.28865100000985,126.30275420006365,126.4027175999945,127.30287160002626,127.30287160002626,127.30287160002626,127.30287160002626,127.30287160002626,127.75364550005179,0,j,0,1.333499800064601,None,,,,,participan5,001,2025-11-19_16h17.14.696,Solo Project,,2025.1.1,59.948624000934004,2025-11-19 16h17.29.078195 +0530,
71,1,h,learn,2,46,46,0,f,0,1.3027629000134766,None,0,46,46,70,127.76864570006728,,,,,,,,,127.75552160001826,127.76864570006728,127.86915869999211,128.76920610002708,128.76920610002708,128.76920610002708,128.76920610002708,128.76920610002708,129.18672050000168,0,f,0,1.3027629000134766,None,,,,,participan5,001,2025-11-19_16h17.14.696,Solo Project,,2025.1.1,59.948624000934004,2025-11-19 16h17.29.078195 +0530,
69,3,f,learn,2,47,47,0,h,0,1.3821740000275895,None,0,47,47,68,129.2023711000802,,,,,,,,,129.18855860002805,129.2023711000802,129.30208170006517,130.2024029000895,130.2024029000895,130.2024029000895,130.2024029000895,130.2024029000895,130.68620490003377,0,h,0,1.3821740000275895,None,,,,,participan5,001,2025-11-19_16h17.14.696,Solo Project,,2025.1.1,59.948624000934004,2025-11-19 16h17.29.078195 +0530,
47,1,h,learn,2,48,48,0,f,0,1.3297407999634743,None,0,48,48,46,130.70187160000205,,,,,,,,,130.68798879999667,130.70187160000205,130.78520290006418,131.70220430009067,131.70220430009067,131.70220430009067,131.70220430009067,131.70220430009067,132.1193655000534,0,f,0,1.3297407999634743,None,,,,,participan5,001,2025-11-19_16h17.14.696,Solo Project,,2025.1.1,59.948624000934004,2025-11-19 16h17.29.078195 +0530,
14,4,g,learn,1,49,49,0,j,0,1.4584459000034258,None,0,49,49,13,132.1352210000623,,,,,,,,,132.12116109998897,132.1352210000623,132.21839050005656,133.13543920009397,133.13543920009397,133.13543920009397,133.13543920009397,133.13543920009397,133.68553270003758,0,j,0,1.4584459000034258,None,,,,,participan5,001,2025-11-19_16h17.14.696,Solo Project,,2025.1.1,59.948624000934004,2025-11-19 16h17.29.078195 +0530,
63,4,h,learn,2,50,50,0,j,0,1.4475202999310568,None,0,50,50,62,133.70158970006742,,,,,,,,,133.68719279998913,133.70158970006742,133.78496000007726,134.70168719999492,134.70168719999492,134.70168719999492,134.70168719999492,134.70168719999492,135.236105900025,0,j,0,1.4475202999310568,None,,,,,participan5,001,2025-11-19_16h17.14.696,Solo Project,,2025.1.1,59.948624000934004,2025-11-19 16h17.29.078195 +0530,
31,4,h,learn,1,51,51,0,j,0,1.3933657999150455,None,0,51,51,30,135.25140940002166,,,,,,,,,135.2378523000516,135.25140940002166,135.35139040008653,136.25135710008908,136.25135710008908,136.25135710008908,136.25135710008908,136.25135710008908,136.75197830004618,0,j,0,1.3933657999150455,None,,,,,participan5,001,2025-11-19_16h17.14.696,Solo Project,,2025.1.1,59.948624000934004,2025-11-19 16h17.29.078195 +0530,
78,1,g,learn,2,52,52,0,f,0,1.3142519000684842,None,0,52,52,77,136.7676816000603,,,,,,,,,136.75374850002117,136.7676816000603,136.85108659998514,137.76787860004697,137.76787860004697,137.76787860004697,137.76787860004697,137.76787860004697,138.16827130003367,0,f,0,1.3142519000684842,None,,,,,participan5,001,2025-11-19_16h17.14.696,Solo Project,,2025.1.1,59.948624000934004,2025-11-19 16h17.29.078195 +0530,
54,4,g,learn,2,53,53,0,j,0,1.3528834000462666,None,0,53,53,53,138.18424700002652,,,,,,,,,138.1701113000745,138.18424700002652,138.2674585999921,139.18424890004098,139.18424890004098,139.18424890004098,139.18424890004098,139.18424890004098,139.6353563000448,0,j,0,1.3528834000462666,None,,,,,participan5,001,2025-11-19_16h17.14.696,Solo Project,,2025.1.1,59.948624000934004,2025-11-19 16h17.29.078195 +0530,
1,4,f,learn,1,54,54,0,j,0,1.3814752000616863,None,0,54,54,0,139.65065409999806,,,,,,,,,139.6372272000881,139.65065409999806,139.7506750000175,140.6507658000337,140.6507658000337,140.6507658000337,140.6507658000337,140.6507658000337,141.13475130009465,0,j,0,1.3814752000616863,None,,,,,participan5,001,2025-11-19_16h17.14.696,Solo Project,,2025.1.1,59.948624000934004,2025-11-19 16h17.29.078195 +0530,
41,2,f,learn,2,55,55,0,g,0,1.3804442000109702,None,0,55,55,40,141.15029590006452,,,,,,,,,141.13705390004907,141.15029590006452,141.25015020009596,142.15050950006116,142.15050950006116,142.15050950006116,142.15050950006116,142.15050950006116,142.63461420009844,0,g,0,1.3804442000109702,None,,,,,participan5,001,2025-11-19_16h17.14.696,Solo Project,,2025.1.1,59.948624000934004,2025-11-19 16h17.29.078195 +0530,
13,1,f,learn,1,56,56,0,f,1,1.399660600000061,None,0,56,56,12,142.65020790009294,,,,,,,,,142.6367441000184,142.65020790009294,142.75020240002777,143.6499464000808,143.6499464000808,143.6499464000808,143.6499464000808,143.6499464000808,144.1509774000151,1,f,1,1.399660600000061,None,,,,,participan5,001,2025-11-19_16h17.14.696,Solo Project,,2025.1.1,59.948624000934004,2025-11-19 16h17.29.078195 +0530,
65,2,f,learn,2,57,57,0,f,1,1.414634499931708,None,0,57,57,64,144.1665660000872,,,,,,,,,144.15273149998393,144.1665660000872,144.2665352000622,145.16662220004946,145.16662220004946,145.16662220004946,145.16662220004946,145.16662220004946,145.6837169000646,1,f,1,1.414634499931708,None,,,,,participan5,001,2025-11-19_16h17.14.696,Solo Project,,2025.1.1,59.948624000934004,2025-11-19 16h17.29.078195 +0530,
57,3,f,learn,2,58,58,0,h,0,1.477742200018838,None,0,58,58,56,145.6997917999979,,,,,,,,,145.68546599999536,145.6997917999979,145.79975580004975,146.68319390004035,146.68319390004035,146.68319390004035,146.68319390004035,146.69966390007176,147.2838280000724,0,h,0,1.477742200018838,None,,,,,participan5,001,2025-11-19_16h17.14.696,Solo Project,,2025.1.1,59.948624000934004,2025-11-19 16h17.29.078195 +0530,
55,2,h,learn,2,59,59,0,g,0,1.526679900009185,None,0,59,59,54,147.2995191999944,,,,,,,,,147.28566320007667,147.2995191999944,147.3994859000668,148.2994765000185,148.2994765000185,148.2994765000185,148.2994765000185,148.2994765000185,148.93365090002771,0,g,0,1.526679900009185,None,,,,,participan5,001,2025-11-19_16h17.14.696,Solo Project,,2025.1.1,59.948624000934004,2025-11-19 16h17.29.078195 +0530,
5,3,f,learn,1,60,60,0,h,0,1.3936454999493435,None,0,60,60,4,148.9490801000502,,,,,,,,,148.93550710007548,148.9490801000502,149.04913120006677,149.9493401000509,149.9493401000509,149.9493401000509,149.9493401000509,149.9493401000509,150.44984300003853,0,h,0,1.3936454999493435,None,,,,,participan5,001,2025-11-19_16h17.14.696,Solo Project,,2025.1.1,59.948624000934004,2025-11-19 16h17.29.078195 +0530,
80,1,j,learn,2,61,61,0,f,0,1.3794955000048503,None,0,61,61,79,150.46552820003126,,,,,,,,,150.45163730008062,150.46552820003126,150.56552500010002,151.4657215999905,151.4657215999905,151.4657215999905,151.4657215999905,151.4657215999905,151.94933540001512,0,f,0,1.3794955000048503,None,,,,,participan5,001,2025-11-19_16h17.14.696,Solo Project,,2025.1.1,59.948624000934004,2025-11-19 16h17.29.078195 +0530,
