trials,lightbox,correctkey,trialtype,block,thisN,thisTrialN,thisRepN,resp.keys,resp.corr,resp.rt,resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instructions.started,text.started,start_key.started,instructions.stopped,start_key.keys,start_key.rt,start_key.duration,trial.started,fixation.started,resp.started,circle1.started,circle2.started,circle3.started,circle4.started,fixation.stopped,trial.stopped,accuracy,trials.resp.keys,trials.resp.corr,trials.resp.rt,trials.resp.duration,thanks.started,thank.started,end_key.started,thanks.stopped,end_key.keys,end_key.rt,end_key.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
60,1,j,learn,2,27,27,0,f,0,1.8163588999886997,None,0,27,27,59,109.8786928000045,,,,,,,,,109.86439980001887,109.8786928000045,109.96174769999925,110.86169960000552,110.86169960000552,110.86169960000552,110.86169960000552,110.87856609997107,111.77936200000113,0,f,0,1.8163588999886997,None,,,,,,,,participant2,001,2025-11-18_17h38.50.780,Solo Project,,2025.1.1,59.99854805202017,2025-11-18 17h39.08.695843 +0530,
1,4,f,learn,1,28,28,0,j,0,1.4124243999831378,None,0,28,28,0,111.79490310000256,,,,,,,,,111.78114169999026,111.79490310000256,111.89462989999447,112.79479499999434,112.79479499999434,112.79479499999434,112.79479499999434,112.79479499999434,113.31192920001922,0,j,0,1.4124243999831378,None,,,,,,,,participant2,001,2025-11-18_17h38.50.780,Solo Project,,2025.1.1,59.99854805202017,2025-11-18 17h39.08.695843 +0530,
71,1,h,learn,2,29,29,0,f,0,2.069340899994131,None,0,29,29,70,113.32793309999397,,,,,,,,,113.31406940001762,113.32793309999397,113.41111320001073,114.31119959999342,114.31119959999342,114.31119959999342,114.31119959999342,114.32757899997523,115.49533230002271,0,f,0,2.069340899994131,None,,,,,,,,participant2,001,2025-11-18_17h38.50.780,Solo Project,,2025.1.1,59.99854805202017,2025-11-18 17h39.08.695843 +0530,
5,3,f,learn,1,30,30,0,h,0,1.706140200025402,None,0,30,30,4,115.51095359999454,,,,,,,,,115.49716660002014,115.51095359999454,115.61091749998741,116.51077320001787,116.51077320001787,116.51077320001787,116.51077320001787,116.51077320001787,117.32829049997963,0,h,0,1.706140200025402,None,,,,,,,,participant2,001,2025-11-18_17h38.50.780,Solo Project,,2025.1.1,59.99854805202017,2025-11-18 17h39.08.695843 +0530,
44,4,j,learn,2,31,31,0,j,1,1.4474379000021145,None,0,31,31,43,117.3441610999871,,,,,,,,,117.33053289999953,117.3441610999871,117.44389689998934,118.34393380000256,118.34393380000256,118.34393380000256,118.34393380000256,118.34393380000256,118.89466469996842,1,j,1,1.4474379000021145,None,,,,,,,,participant2,001,2025-11-18_17h38.50.780,Solo Project,,2025.1.1,59.99854805202017,2025-11-18 17h39.08.695843 +0530,
67,3,h,learn,2,32,32,0,h,1,1.55762879998656,None,0,32,32,66,118.91033869999228,,,,,,,,,118.89643419999629,118.91033869999228,118.99374850001186,119.91034439997748,119.91034439997748,119.91034439997748,119.91034439997748,119.91034439997748,120.56085429998348,1,h,1,1.55762879998656,None,,,,,,,,participant2,001,2025-11-18_17h38.50.780,Solo Project,,2025.1.1,59.99854805202017,2025-11-18 17h39.08.695843 +0530,
57,3,f,learn,2,33,33,0,h,0,1.6241640000371262,None,0,33,33,56,120.57697180000832,,,,,,,,,120.56264239997836,120.57697180000832,120.66009149997262,121.57667669997318,121.57667669997318,121.57667669997318,121.57667669997318,121.57667669997318,122.2941593999858,0,h,0,1.6241640000371262,None,,,,,,,,participant2,001,2025-11-18_17h38.50.780,Solo Project,,2025.1.1,59.99854805202017,2025-11-18 17h39.08.695843 +0530,
39,3,h,learn,1,34,34,0,h,1,1.3631775999674574,None,0,34,34,38,122.30980370001635,,,,,,,,,122.29599979997147,122.30980370001635,122.40951560001122,123.30969119997462,123.30969119997462,123.30969119997462,123.30969119997462,123.30969119997462,123.7772642999771,1,h,1,1.3631775999674574,None,,,,,,,,participant2,001,2025-11-18_17h38.50.780,Solo Project,,2025.1.1,59.99854805202017,2025-11-18 17h39.08.695843 +0530,
33,3,f,learn,1,35,35,0,h,0,1.3908021999523044,None,0,35,35,32,123.79287469998235,,,,,,,,,123.7799555999809,123.79287469998235,123.89275419997284,124.79268690000754,124.79268690000754,124.79268690000754,124.79268690000754,124.79268690000754,125.29372790001798,0,h,0,1.3908021999523044,None,,,,,,,,participant2,001,2025-11-18_17h38.50.780,Solo Project,,2025.1.1,59.99854805202017,2025-11-18 17h39.08.695843 +0530,
15,4,h,learn,1,36,36,0,j,0,1.4253547000116669,None,0,36,36,14,125.30934769997839,,,,,,,,,125.29554249998182,125.30934769997839,125.39269750000676,126.30924839997897,126.30924839997897,126.30924839997897,126.30924839997897,126.30924839997897,126.82659840001725,0,j,0,1.4253547000116669,None,,,,,,,,participant2,001,2025-11-18_17h38.50.780,Solo Project,,2025.1.1,59.99854805202017,2025-11-18 17h39.08.695843 +0530,
43,2,h,learn,2,37,37,0,g,0,1.6189067999948747,None,0,37,37,42,126.8424847999704,,,,,,,,,126.82837489998201,126.8424847999704,126.94242989999475,127.84252140001627,127.84252140001627,127.84252140001627,127.84252140001627,127.84252140001627,128.57654490001732,0,g,0,1.6189067999948747,None,,,,,,,,participant2,001,2025-11-18_17h38.50.780,Solo Project,,2025.1.1,59.99854805202017,2025-11-18 17h39.08.695843 +0530,
26,4,g,learn,1,38,38,0,j,0,1.773920800013002,None,0,38,38,25,128.59206220001215,,,,,,,,,128.5783303999924,128.59206220001215,128.6922843999928,129.59213200001977,129.59213200001977,129.59213200001977,129.59213200001977,129.59213200001977,130.47621699998854,0,j,0,1.773920800013002,None,,,,,,,,participant2,001,2025-11-18_17h38.50.780,Solo Project,,2025.1.1,59.99854805202017,2025-11-18 17h39.08.695843 +0530,
61,3,f,learn,2,39,39,0,h,0,2.171448600012809,None,0,39,39,60,130.49183880002238,,,,,,,,,130.47918899997603,130.49183880002238,130.59190699999453,131.49182619998464,131.49182619998464,131.49182619998464,131.49182619998464,131.49182619998464,132.77535399998305,0,h,0,2.171448600012809,None,,,,,,,,participant2,001,2025-11-18_17h38.50.780,Solo Project,,2025.1.1,59.99854805202017,2025-11-18 17h39.08.695843 +0530,
22,3,g,learn,1,40,40,0,h,0,1.3315067999647,None,0,40,40,21,132.79157930001384,,,,,,,,,132.77742220001528,132.79157930001384,132.87489350000396,133.7748142000055,133.7748142000055,133.7748142000055,133.7748142000055,133.79158830002416,134.2084138999926,0,h,0,1.3315067999647,None,,,,,,,,participant2,001,2025-11-18_17h38.50.780,Solo Project,,2025.1.1,59.99854805202017,2025-11-18 17h39.08.695843 +0530,
40,1,j,learn,1,41,41,0,f,0,1.732558700023219,None,0,41,41,39,134.22448149998672,,,,,,,,,134.21019610000076,134.22448149998672,134.30766320001567,135.20767739997245,135.20767739997245,135.20767739997245,135.20767739997245,135.2245358999935,136.04146639996907,0,f,0,1.732558700023219,None,,,,,,,,participant2,001,2025-11-18_17h38.50.780,Solo Project,,2025.1.1,59.99854805202017,2025-11-18 17h39.08.695843 +0530,
49,4,f,learn,2,42,42,0,j,0,1.4658489999710582,None,0,42,42,48,136.0576454999973,,,,,,,,,136.04325270000845,136.0576454999973,136.14107900002273,137.04096810001647,137.04096810001647,137.04096810001647,137.04096810001647,137.05751880002208,137.60806579998462,0,j,0,1.4658489999710582,None,,,,,,,,participant2,001,2025-11-18_17h38.50.780,Solo Project,,2025.1.1,59.99854805202017,2025-11-18 17h39.08.695843 +0530,
64,2,j,learn,2,43,43,0,g,0,1.5720669999718666,None,0,43,43,63,137.62414189998526,,,,,,,,,137.6099599999725,137.62414189998526,137.70726529997773,138.6075714000035,138.6075714000035,138.6075714000035,138.6075714000035,138.6238224999979,139.29137699998682,0,g,0,1.5720669999718666,None,,,,,,,,participant2,001,2025-11-18_17h38.50.780,Solo Project,,2025.1.1,59.99854805202017,2025-11-18 17h39.08.695843 +0530,
54,4,g,learn,2,44,44,0,j,0,1.5773231000057422,None,0,44,44,53,139.30668729997706,,,,,,,,,139.29342920001363,139.30668729997706,139.39061459997902,140.30685400002403,140.30685400002403,140.30685400002403,140.30685400002403,140.30685400002403,140.97444979997817,0,j,0,1.5773231000057422,None,,,,,,,,participant2,001,2025-11-18_17h38.50.780,Solo Project,,2025.1.1,59.99854805202017,2025-11-18 17h39.08.695843 +0530,
19,1,h,learn,1,45,45,0,f,0,1.5693546999827959,None,0,45,45,18,140.9904701000196,,,,,,,,,140.97648650000338,140.9904701000196,141.07371129997773,141.99009139998816,141.99009139998816,141.99009139998816,141.99009139998816,141.99009139998816,142.65733969997382,0,f,0,1.5693546999827959,None,,,,,,,,participant2,001,2025-11-18_17h38.50.780,Solo Project,,2025.1.1,59.99854805202017,2025-11-18 17h39.08.695843 +0530,
34,4,g,learn,1,46,46,0,j,0,1.4839915999909863,None,0,46,46,33,142.67308049998246,,,,,,,,,142.65909099997953,142.67308049998246,142.75657029997092,143.65648469998268,143.65648469998268,143.65648469998268,143.65648469998268,143.6732547999709,144.25714260002133,0,j,0,1.4839915999909863,None,,,,,,,,participant2,001,2025-11-18_17h38.50.780,Solo Project,,2025.1.1,59.99854805202017,2025-11-18 17h39.08.695843 +0530,
52,2,j,learn,2,47,47,0,g,0,1.3630263999802992,None,0,47,47,51,144.27310230000876,,,,,,,,,144.25894460000563,144.27310230000876,144.3563465999905,145.2730444999761,145.2730444999761,145.2730444999761,145.2730444999761,145.2730444999761,145.72382860002108,0,g,0,1.3630263999802992,None,,,,,,,,participant2,001,2025-11-18_17h38.50.780,Solo Project,,2025.1.1,59.99854805202017,2025-11-18 17h39.08.695843 +0530,
29,2,f,learn,1,48,48,0,g,0,1.5993548999540508,None,0,48,48,28,145.73952990002,,,,,,,,,145.7255928000086,145.73952990002,145.83952209999552,146.73937959998148,146.73937959998148,146.73937959998148,146.73937959998148,146.73937959998148,147.43994399998337,0,g,0,1.5993548999540508,None,,,,,,,,participant2,001,2025-11-18_17h38.50.780,Solo Project,,2025.1.1,59.99854805202017,2025-11-18 17h39.08.695843 +0530,
70,4,g,learn,2,49,49,0,j,0,2.200399200024549,None,0,49,49,69,147.45574040000793,,,,,,,,,147.4416766000213,147.45574040000793,147.53907399997115,148.4391798999859,148.4391798999859,148.4391798999859,148.4391798999859,148.45576049998635,149.75591030000942,0,j,0,2.200399200024549,None,,,,,,,,participant2,001,2025-11-18_17h38.50.780,Solo Project,,2025.1.1,59.99854805202017,2025-11-18 17h39.08.695843 +0530,
59,4,h,learn,2,50,50,0,j,0,1.397936400026083,None,0,50,50,58,149.77185309998458,,,,,,,,,149.75802529999055,149.77185309998458,149.8549063000246,150.75547169998754,150.75547169998754,150.75547169998754,150.75547169998754,150.7718880000175,151.25621189997764,0,j,0,1.397936400026083,None,,,,,,,,participant2,001,2025-11-18_17h38.50.780,Solo Project,,2025.1.1,59.99854805202017,2025-11-18 17h39.08.695843 +0530,
46,1,g,learn,2,51,51,0,f,0,1.7344759999541566,None,0,51,51,45,151.27174039999954,,,,,,,,,151.2580963000073,151.27174039999954,151.37171049998142,152.27193649997935,152.27193649997935,152.27193649997935,152.27193649997935,152.27193649997935,153.1225615000003,0,f,0,1.7344759999541566,None,,,,,,,,participant2,001,2025-11-18_17h38.50.780,Solo Project,,2025.1.1,59.99854805202017,2025-11-18 17h39.08.695843 +0530,
36,3,j,learn,1,52,52,0,h,0,1.7472945000045002,None,0,52,52,35,153.13848909997614,,,,,,,,,153.12434629997006,153.13848909997614,153.23829010000918,154.13817779999226,154.13817779999226,154.13817779999226,154.13817779999226,154.13817779999226,154.9887190000154,0,h,0,1.7472945000045002,None,,,,,,,,participant2,001,2025-11-18_17h38.50.780,Solo Project,,2025.1.1,59.99854805202017,2025-11-18 17h39.08.695843 +0530,
51,1,h,learn,2,53,53,0,f,0,1.600848100031726,None,0,53,53,50,155.00471030001063,,,,,,,,,154.9904961999855,155.00471030001063,155.08784759999253,155.9877180000185,155.9877180000185,155.9877180000185,155.9877180000185,156.00441970000975,156.7051674000104,0,f,0,1.600848100031726,None,,,,,,,,participant2,001,2025-11-18_17h38.50.780,Solo Project,,2025.1.1,59.99854805202017,2025-11-18 17h39.08.695843 +0530,
