trials,lightbox,correctkey,trialtype,block,thisN,thisTrialN,thisRepN,resp.keys,resp.corr,resp.rt,resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instructions.started,text.started,start_key.started,instructions.stopped,start_key.keys,start_key.rt,start_key.duration,trial.started,fixation.started,resp.started,circle1.started,circle2.started,circle3.started,circle4.started,fixation.stopped,trial.stopped,accuracy,trials.resp.keys,trials.resp.corr,trials.resp.rt,trials.resp.duration,thanks.started,thank.started,end_key.started,end_key.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
58,1,g,learn,2,67,67,0,f,0,1.33342390001053,None,0,67,67,57,128.7220168999629,,,,,,,,,128.70746389997657,128.7220168999629,128.80501630000072,129.70516949996818,129.70516949996818,129.70516949996818,129.70516949996818,129.72175129997777,130.1394821999711,0,f,0,1.33342390001053,None,,,,,participant3,001,2025-11-18_21h52.37.768,Solo Project,,2025.1.1,60.0207311576905,2025-11-18 21h53.26.494375 +0530,
8,2,j,learn,1,68,68,0,g,0,1.392488699988462,None,0,68,68,7,130.15502739994554,,,,,,,,,130.14129289996345,130.15502739994554,130.2550761999446,131.15490649995627,131.15490649995627,131.15490649995627,131.15490649995627,131.15490649995627,131.6551658999524,0,g,0,1.392488699988462,None,,,,,participant3,001,2025-11-18_21h52.37.768,Solo Project,,2025.1.1,60.0207311576905,2025-11-18 21h53.26.494375 +0530,
16,4,j,learn,1,69,69,0,j,1,1.3595365000073798,None,0,69,69,15,131.67143969994504,,,,,,,,,131.6565857999958,131.67143969994504,131.75484919996234,132.65473479998764,132.65473479998764,132.65473479998764,132.65473479998764,132.67126029997598,133.12212600000203,1,j,1,1.3595365000073798,None,,,,,participant3,001,2025-11-18_21h52.37.768,Solo Project,,2025.1.1,60.0207311576905,2025-11-18 21h53.26.494375 +0530,
24,3,j,learn,1,70,70,0,h,0,1.519646999950055,None,0,70,70,23,133.1376700999681,,,,,,,,,133.12388469994767,133.1376700999681,133.23833069996908,134.13824659999227,134.13824659999227,134.13824659999227,134.13824659999227,134.13824659999227,134.77185139997164,0,h,0,1.519646999950055,None,,,,,participant3,001,2025-11-18_21h52.37.768,Solo Project,,2025.1.1,60.0207311576905,2025-11-18 21h53.26.494375 +0530,
29,2,f,learn,1,71,71,0,g,0,1.5494599000085145,None,0,71,71,28,134.7875262000016,,,,,,,,,134.7734503999818,134.7875262000016,134.8710491999518,135.7872681999579,135.7872681999579,135.7872681999579,135.7872681999579,135.7872681999579,136.4213913999847,0,g,0,1.5494599000085145,None,,,,,participant3,001,2025-11-18_21h52.37.768,Solo Project,,2025.1.1,60.0207311576905,2025-11-18 21h53.26.494375 +0530,
77,1,f,learn,2,72,72,0,f,1,1.5215823999606073,None,0,72,72,76,136.43725579994498,,,,,,,,,136.42334419995314,136.43725579994498,136.53697729995474,137.42070769995917,137.42070769995917,137.42070769995917,137.42070769995917,137.43741109996336,138.07087459997274,1,f,1,1.5215823999606073,None,,,,,participant3,001,2025-11-18_21h52.37.768,Solo Project,,2025.1.1,60.0207311576905,2025-11-18 21h53.26.494375 +0530,
27,3,h,learn,1,73,73,0,h,1,1.972462500038091,None,0,73,73,26,138.08680049999384,,,,,,,,,138.07262929994613,138.08680049999384,138.17053779994603,139.07037339999806,139.07037339999806,139.07037339999806,139.07037339999806,139.08710419997806,140.1535038999864,1,h,1,1.972462500038091,None,,,,,participant3,001,2025-11-18_21h52.37.768,Solo Project,,2025.1.1,60.0207311576905,2025-11-18 21h53.26.494375 +0530,
1,4,f,learn,1,74,74,0,j,0,1.416686500015203,None,0,74,74,0,140.16980919998605,,,,,,,,,140.15489739994518,140.16980919998605,140.2531495000003,141.15297070000088,141.15297070000088,141.15297070000088,141.15297070000088,141.1697704999824,141.68753809999907,0,j,0,1.416686500015203,None,,,,,participant3,001,2025-11-18_21h52.37.768,Solo Project,,2025.1.1,60.0207311576905,2025-11-18 21h53.26.494375 +0530,
51,1,h,learn,2,75,75,0,f,0,1.4722187999868765,None,0,75,75,50,141.70296389999567,,,,,,,,,141.68927569995867,141.70296389999567,141.78667879995191,142.70272729999851,142.70272729999851,142.70272729999851,142.70272729999851,142.70272729999851,143.2699412999791,0,f,0,1.4722187999868765,None,,,,,participant3,001,2025-11-18_21h52.37.768,Solo Project,,2025.1.1,60.0207311576905,2025-11-18 21h53.26.494375 +0530,
73,4,f,learn,2,76,76,0,j,0,1.4013281000079587,None,0,76,76,72,143.28589839994675,,,,,,,,,143.2715898999595,143.28589839994675,143.36935539997648,144.2692551999935,144.2692551999935,144.2692551999935,144.2692551999935,144.28592659998685,144.78660659998422,0,j,0,1.4013281000079587,None,,,,,participant3,001,2025-11-18_21h52.37.768,Solo Project,,2025.1.1,60.0207311576905,2025-11-18 21h53.26.494375 +0530,
40,1,j,learn,1,77,77,0,f,0,1.3811057000420988,None,0,77,77,39,144.80270119995112,,,,,,,,,144.78834379999898,144.80270119995112,144.88614809996216,145.8021097999881,145.8021097999881,145.8021097999881,145.8021097999881,145.8021097999881,146.26987099996768,0,f,0,1.3811057000420988,None,,,,,participant3,001,2025-11-18_21h52.37.768,Solo Project,,2025.1.1,60.0207311576905,2025-11-18 21h53.26.494375 +0530,
38,2,g,learn,1,78,78,0,g,1,1.4440824000048451,None,0,78,78,37,146.28589889995055,,,,,,,,,146.2716113999486,146.28589889995055,146.3692357999971,147.2855455999961,147.2855455999961,147.2855455999961,147.2855455999961,147.2855455999961,147.81888189999154,1,g,1,1.4440824000048451,None,,,,,participant3,001,2025-11-18_21h52.37.768,Solo Project,,2025.1.1,60.0207311576905,2025-11-18 21h53.26.494375 +0530,
48,1,j,learn,2,79,79,0,f,0,1.4821271999971941,None,0,79,79,47,147.83512730000075,,,,,,,,,147.81999949994497,147.83512730000075,147.918513099954,148.8183158999891,148.8183158999891,148.8183158999891,148.8183158999891,148.83534150000196,149.40252439997857,0,f,0,1.4821271999971941,None,,,,,participant3,001,2025-11-18_21h52.37.768,Solo Project,,2025.1.1,60.0207311576905,2025-11-18 21h53.26.494375 +0530,
56,3,j,learn,2,80,0,1,h,0,3.068351400026586,None,1,0,80,55,149.41864949994488,,,,,,,,,149.40510119998362,149.41864949994488,149.50182779994793,150.40156979998574,150.40156979998574,150.40156979998574,150.40156979998574,150.4186998999794,152.5859405999654,0,h,0,3.068351400026586,None,,,,,participant3,001,2025-11-18_21h52.37.768,Solo Project,,2025.1.1,60.0207311576905,2025-11-18 21h53.26.494375 +0530,
62,1,g,learn,2,81,1,1,f,0,1.4163855999941006,None,1,1,81,61,152.60148779995507,,,,,,,,,152.5887368999538,152.60148779995507,152.7014551999746,153.6013502999558,153.6013502999558,153.6013502999558,153.6013502999558,153.6013502999558,154.1189757999964,0,f,0,1.4163855999941006,None,,,,,participant3,001,2025-11-18_21h52.37.768,Solo Project,,2025.1.1,60.0207311576905,2025-11-18 21h53.26.494375 +0530,
38,2,g,learn,1,82,2,1,g,1,1.8510354000027291,None,1,2,82,37,154.13456699997187,,,,,,,,,154.1214758999995,154.13456699997187,154.23464539996348,155.13440499996068,155.13440499996068,155.13440499996068,155.13440499996068,155.13440499996068,156.10176939994562,1,g,1,1.8510354000027291,None,,,,,participant3,001,2025-11-18_21h52.37.768,Solo Project,,2025.1.1,60.0207311576905,2025-11-18 21h53.26.494375 +0530,
51,1,h,learn,2,83,3,1,f,0,1.860267499985639,None,1,3,83,50,156.11776359996293,,,,,,,,,156.10424539999804,156.11776359996293,156.2008194999653,157.1008488999796,157.1008488999796,157.1008488999796,157.1008488999796,157.11730539996643,158.06822289997945,0,f,0,1.860267499985639,None,,,,,participant3,001,2025-11-18_21h52.37.768,Solo Project,,2025.1.1,60.0207311576905,2025-11-18 21h53.26.494375 +0530,
34,4,g,learn,1,84,4,1,j,0,1.546146199980285,None,1,4,84,33,158.08397459995467,,,,,,,,,158.07081559998915,158.08397459995467,158.16719549999107,159.08386369998334,159.08386369998334,159.08386369998334,159.08386369998334,159.08386369998334,159.71771779999835,0,j,0,1.546146199980285,None,,,,,participant3,001,2025-11-18_21h52.37.768,Solo Project,,2025.1.1,60.0207311576905,2025-11-18 21h53.26.494375 +0530,
3,1,h,learn,1,85,5,1,f,0,2.499360899964813,None,1,5,85,2,159.73358099994948,,,,,,,,,159.72019719996024,159.73358099994948,159.81703619996551,160.73371799994493,160.73371799994493,160.73371799994493,160.73371799994493,160.73371799994493,162.31789399997797,0,f,0,2.499360899964813,None,,,,,participant3,001,2025-11-18_21h52.37.768,Solo Project,,2025.1.1,60.0207311576905,2025-11-18 21h53.26.494375 +0530,
27,3,h,learn,1,86,6,1,f,0,0.060943299962673336,None,1,6,86,26,162.33310839999467,,,,,,,,,162.3203923999681,162.33310839999467,162.4330464999657,,,,,,162.50058569997782,0,f,0,0.060943299962673336,None,,,,,participant3,001,2025-11-18_21h52.37.768,Solo Project,,2025.1.1,60.0207311576905,2025-11-18 21h53.26.494375 +0530,
8,2,j,learn,1,87,7,1,g,0,2.505091500002891,None,1,7,87,7,162.51668279996375,,,,,,,,,162.50290279998444,162.51668279996375,162.59993339999346,163.49983409995912,163.49983409995912,163.49983409995912,163.49983409995912,163.51661679998506,165.1171465999796,0,g,0,2.505091500002891,None,,,,,participant3,001,2025-11-18_21h52.37.768,Solo Project,,2025.1.1,60.0207311576905,2025-11-18 21h53.26.494375 +0530,
69,3,f,learn,2,88,8,1,h,0,2.345171500055585,None,1,8,88,68,165.13273129996378,,,,,,,,,165.1199854000006,165.13273129996378,165.2330060999957,166.13285379996523,166.13285379996523,166.13285379996523,166.13285379996523,166.13285379996523,167.58319509995636,0,h,0,2.345171500055585,None,,,,,participant3,001,2025-11-18_21h52.37.768,Solo Project,,2025.1.1,60.0207311576905,2025-11-18 21h53.26.494375 +0530,
58,1,g,learn,2,89,9,1,g,1,2.829361699987203,None,1,9,89,57,167.59911869995994,,,,,,,,,167.58599120000144,167.59911869995994,167.68253249995178,168.59893399995053,168.59893399995053,168.59893399995053,168.59893399995053,168.59893399995053,170.5162660999922,1,g,1,2.829361699987203,None,,,,,participant3,001,2025-11-18_21h52.37.768,Solo Project,,2025.1.1,60.0207311576905,2025-11-18 21h53.26.494375 +0530,
13,1,f,learn,1,90,10,1,h,0,2.622220399964135,None,1,10,90,12,170.5320012999582,,,,,,,,,170.51987729995744,170.5320012999582,170.63210699998308,171.53168869996443,171.53168869996443,171.53168869996443,171.53168869996443,171.53168869996443,173.26572059997125,0,h,0,2.622220399964135,None,,,,,participant3,001,2025-11-18_21h52.37.768,Solo Project,,2025.1.1,60.0207311576905,2025-11-18 21h53.26.494375 +0530,
24,3,j,learn,1,91,11,1,h,0,1.7427009000093676,None,1,11,91,23,173.28151379997144,,,,,,,,,173.26823039999,173.28151379997144,173.36504119995516,174.28157839999767,174.28157839999767,174.28157839999767,174.28157839999767,174.28157839999767,175.11580909998156,0,h,0,1.7427009000093676,None,,,,,participant3,001,2025-11-18_21h52.37.768,Solo Project,,2025.1.1,60.0207311576905,2025-11-18 21h53.26.494375 +0530,
65,2,f,learn,2,92,12,1,g,0,1.811183899990283,None,1,12,92,64,175.13141219998943,,,,,,,,,175.1182986999629,175.13141219998943,175.23137829999905,176.13098139996873,176.13098139996873,176.13098139996873,176.13098139996873,176.13098139996873,177.04851209995104,0,g,0,1.811183899990283,None,,,,,participant3,001,2025-11-18_21h52.37.768,Solo Project,,2025.1.1,60.0207311576905,2025-11-18 21h53.26.494375 +0530,
7,4,h,learn,1,93,13,1,j,0,2.3258438000339083,None,1,13,93,6,177.06436869996833,,,,,,,,,177.05098449997604,177.06436869996833,177.16433219995815,178.06441649998305,178.06441649998305,178.06441649998305,178.06441649998305,178.06441649998305,179.49809749994893,0,j,0,2.3258438000339083,None,,,,,participant3,001,2025-11-18_21h52.37.768,Solo Project,,2025.1.1,60.0207311576905,2025-11-18 21h53.26.494375 +0530,
46,1,g,learn,2,94,14,1,f,0,4.367011500056833,None,1,14,94,45,179.51391649997095,,,,,,,,,179.50069279997842,179.51391649997095,179.59723339998163,180.51394419994904,180.51394419994904,180.51394419994904,180.51394419994904,180.51394419994904,183.98060489998898,0,f,0,4.367011500056833,None,,,,,participant3,001,2025-11-18_21h52.37.768,Solo Project,,2025.1.1,60.0207311576905,2025-11-18 21h53.26.494375 +0530,
45,1,f,learn,2,95,15,1,f,1,4.689814599987585,None,1,15,95,44,183.99645099998452,,,,,,,,,183.9829405999626,183.99645099998452,184.07997129997239,184.97979639994446,184.97979639994446,184.97979639994446,184.97979639994446,184.99634719995083,188.77974569995422,1,f,1,4.689814599987585,None,,,,,participant3,001,2025-11-18_21h52.37.768,Solo Project,,2025.1.1,60.0207311576905,2025-11-18 21h53.26.494375 +0530,
40,1,j,learn,1,96,16,1,f,0,3.423566800018307,None,1,16,96,39,188.79576489998726,,,,,,,,,188.7822561999783,188.79576489998726,188.87922899995465,189.7791475999984,189.7791475999984,189.7791475999984,189.7791475999984,189.79576549999183,192.31269669998437,0,f,0,3.423566800018307,None,,,,,participant3,001,2025-11-18_21h52.37.768,Solo Project,,2025.1.1,60.0207311576905,2025-11-18 21h53.26.494375 +0530,
17,2,f,learn,1,97,17,1,g,0,4.526020799996331,None,1,17,97,16,192.32866629998898,,,,,,,,,192.3151715999702,192.32866629998898,192.41192139999475,193.32857059995877,193.32857059995877,193.32857059995877,193.32857059995877,193.32857059995877,196.9452891999972,0,g,0,4.526020799996331,None,,,,,participant3,001,2025-11-18_21h52.37.768,Solo Project,,2025.1.1,60.0207311576905,2025-11-18 21h53.26.494375 +0530,
63,4,h,learn,2,98,18,1,j,0,3.750615100027062,None,1,18,98,62,196.96122449997347,,,,,,,,,196.9478730999981,196.96122449997347,197.04450550000183,197.9444120999542,197.9444120999542,197.9444120999542,197.9444120999542,197.96114699996542,200.81139439996332,0,j,0,3.750615100027062,None,,,,,participant3,001,2025-11-18_21h52.37.768,Solo Project,,2025.1.1,60.0207311576905,2025-11-18 21h53.26.494375 +0530,
43,2,h,learn,2,99,19,1,g,0,4.707133400021121,None,1,19,99,42,200.82698699994944,,,,,,,,,200.81385929998942,200.82698699994944,200.9105551999528,201.82717619999312,201.82717619999312,201.82717619999312,201.82717619999312,201.82717619999312,205.6273622000008,0,g,0,4.707133400021121,None,,,,,participant3,001,2025-11-18_21h52.37.768,Solo Project,,2025.1.1,60.0207311576905,2025-11-18 21h53.26.494375 +0530,
67,3,h,learn,2,100,20,1,h,1,2.182771700026933,None,1,20,100,66,205.6431384999887,,,,,,,,,205.62987159995828,205.6431384999887,205.72641419997672,206.64289699995425,206.64289699995425,206.64289699995425,206.64289699995425,206.64289699995425,207.91037879994838,1,h,1,2.182771700026933,None,,,,,participant3,001,2025-11-18_21h52.37.768,Solo Project,,2025.1.1,60.0207311576905,2025-11-18 21h53.26.494375 +0530,
1,4,f,learn,1,101,21,1,j,0,8.050541799981147,None,1,21,101,0,207.9261017999961,,,,,,,,,207.9129390999442,207.9261017999961,208.02614329999778,208.92620669997996,208.92620669997996,208.92620669997996,208.92620669997996,208.92620669997996,216.0922273999895,0,j,0,8.050541799981147,None,,,,,participant3,001,2025-11-18_21h52.37.768,Solo Project,,2025.1.1,60.0207311576905,2025-11-18 21h53.26.494375 +0530,
20,4,j,learn,1,102,22,1,j,1,4.776422100025229,None,1,22,102,19,216.10809359996347,,,,,,,,,216.09479529998498,216.10809359996347,216.19133599998895,217.10811179998564,217.10811179998564,217.10811179998564,217.10811179998564,217.10811179998564,220.97455859999172,1,j,1,4.776422100025229,None,,,,,participant3,001,2025-11-18_21h52.37.768,Solo Project,,2025.1.1,60.0207311576905,2025-11-18 21h53.26.494375 +0530,
22,3,g,learn,1,103,23,1,h,0,4.449107099964749,None,1,23,103,21,220.99067139998078,,,,,,,,,220.97702699998626,220.99067139998078,221.07408359996043,221.97401889995672,221.97401889995672,221.97401889995672,221.97401889995672,221.9905970999971,225.52422849996947,0,h,0,4.449107099964749,None,,,,,participant3,001,2025-11-18_21h52.37.768,Solo Project,,2025.1.1,60.0207311576905,2025-11-18 21h53.26.494375 +0530,
10,1,g,learn,1,104,24,1,f,0,3.794937100028619,None,1,24,104,9,225.53966369997943,,,,,,,,,225.5266875999514,225.53966369997943,225.6231720999931,226.539522499952,226.539522499952,226.539522499952,226.539522499952,226.539522499952,229.42326369998045,0,f,0,3.794937100028619,None,,,,,participant3,001,2025-11-18_21h52.37.768,Solo Project,,2025.1.1,60.0207311576905,2025-11-18 21h53.26.494375 +0530,
9,1,f,learn,1,105,25,1,f,1,3.606178499991074,None,1,25,105,8,229.43936139997095,,,,,,,,,229.42573819996323,229.43936139997095,229.52275639999425,230.42263779998757,230.42263779998757,230.42263779998757,230.42263779998757,230.4390794999781,233.1394906999776,1,f,1,3.606178499991074,None,,,,,participant3,001,2025-11-18_21h52.37.768,Solo Project,,2025.1.1,60.0207311576905,2025-11-18 21h53.26.494375 +0530,
36,3,j,learn,1,106,26,1,h,0,3.2116231999825686,None,1,26,106,35,233.155437599984,,,,,,,,,233.14221159997396,233.155437599984,233.23856229998637,234.1386803999776,234.1386803999776,234.1386803999776,234.1386803999776,234.15544479998061,236.45591309998417,0,h,0,3.2116231999825686,None,,,,,participant3,001,2025-11-18_21h52.37.768,Solo Project,,2025.1.1,60.0207311576905,2025-11-18 21h53.26.494375 +0530,
11,2,h,learn,1,107,27,1,g,0,3.582456700038165,None,1,27,107,10,236.47166779998224,,,,,,,,,236.45840779994614,236.47166779998224,236.55503019999014,237.47146059997613,237.47146059997613,237.47146059997613,237.47146059997613,237.47146059997613,240.13859419996152,0,g,0,3.582456700038165,None,,,,,participant3,001,2025-11-18_21h52.37.768,Solo Project,,2025.1.1,60.0207311576905,2025-11-18 21h53.26.494375 +0530,
15,4,h,learn,1,108,28,1,j,0,3.245646800030954,None,1,28,108,14,240.1543974999804,,,,,,,,,240.14108719996875,240.1543974999804,240.23764109995682,241.15438669995638,241.15438669995638,241.15438669995638,241.15438669995638,241.15438669995638,243.4877451999928,0,j,0,3.245646800030954,None,,,,,participant3,001,2025-11-18_21h52.37.768,Solo Project,,2025.1.1,60.0207311576905,2025-11-18 21h53.26.494375 +0530,
59,4,h,learn,2,109,29,1,j,0,4.173541700001806,None,1,29,109,58,243.50386359996628,,,,,,,,,243.49024879996432,243.50386359996628,243.58712619997095,244.50380759994732,244.50380759994732,244.50380759994732,244.50380759994732,244.50380759994732,247.77060479996726,0,j,0,4.173541700001806,None,,,,,participant3,001,2025-11-18_21h52.37.768,Solo Project,,2025.1.1,60.0207311576905,2025-11-18 21h53.26.494375 +0530,
19,1,h,learn,1,110,30,1,f,0,3.9818093000212684,None,1,30,110,18,247.78649199998472,,,,,,,,,247.7731668999768,247.78649199998472,247.86983749998035,248.76976919994922,248.76976919994922,248.76976919994922,248.76976919994922,248.78582929994445,251.85300730000017,0,f,0,3.9818093000212684,None,,,,,participant3,001,2025-11-18_21h52.37.768,Solo Project,,2025.1.1,60.0207311576905,2025-11-18 21h53.26.494375 +0530,
48,1,j,learn,2,111,31,1,f,0,6.0374129000119865,None,1,31,111,47,251.86919019999914,,,,,,,,,251.85558989999117,251.86919019999914,251.95259010000154,252.86894339998253,252.86894339998253,252.86894339998253,252.86894339998253,252.86894339998253,258.0024391999468,0,f,0,6.0374129000119865,None,,,,,participant3,001,2025-11-18_21h52.37.768,Solo Project,,2025.1.1,60.0207311576905,2025-11-18 21h53.26.494375 +0530,
25,1,f,learn,1,112,32,1,f,1,3.285091400030069,None,1,32,112,24,258.01826389995404,,,,,,,,,258.0051661999896,258.01826389995404,258.1016600999865,259.0182595999795,259.0182595999795,259.0182595999795,259.0182595999795,259.0182595999795,261.40162279998185,1,f,1,3.285091400030069,None,,,,,participant3,001,2025-11-18_21h52.37.768,Solo Project,,2025.1.1,60.0207311576905,2025-11-18 21h53.26.494375 +0530,
4,3,j,learn,1,113,33,1,h,0,6.410558100033086,None,1,33,113,3,261.41774139995687,,,,,,,,,261.404143999971,261.41774139995687,261.5010188999586,262.400963699969,262.400963699969,262.400963699969,262.400963699969,262.41759269998875,267.91738549998263,0,h,0,6.410558100033086,None,,,,,participant3,001,2025-11-18_21h52.37.768,Solo Project,,2025.1.1,60.0207311576905,2025-11-18 21h53.26.494375 +0530,
66,3,g,learn,2,114,34,1,h,0,5.6056010000174865,None,1,34,114,65,267.93317369994475,,,,,,,,,267.91993340000045,267.93317369994475,268.0166777999839,268.9165736999712,268.9165736999712,268.9165736999712,268.9165736999712,268.93313949997537,273.6330499999458,0,h,0,5.6056010000174865,None,,,,,participant3,001,2025-11-18_21h52.37.768,Solo Project,,2025.1.1,60.0207311576905,2025-11-18 21h53.26.494375 +0530,
44,4,j,learn,2,115,35,1,j,1,4.7559316999977455,None,1,35,115,43,273.64888179994887,,,,,,,,,273.6356923999847,273.64888179994887,273.7323781999876,274.6322127999738,274.6322127999738,274.6322127999738,274.6322127999738,274.6488025999861,278.4991904999479,1,j,1,4.7559316999977455,None,,,,,participant3,001,2025-11-18_21h52.37.768,Solo Project,,2025.1.1,60.0207311576905,2025-11-18 21h53.26.494375 +0530,
75,1,h,learn,2,116,36,1,f,0,9.420453200000338,None,1,36,116,74,278.5143734999583,,,,,,,,,278.50206679996336,278.5143734999583,278.61505229998147,279.5149545999593,279.5149545999593,279.5149545999593,279.5149545999593,279.5149545999593,288.0476883999654,0,f,0,9.420453200000338,None,,,,,participant3,001,2025-11-18_21h52.37.768,Solo Project,,2025.1.1,60.0207311576905,2025-11-18 21h53.26.494375 +0530,
42,2,g,learn,2,117,37,1,g,1,3.811706200009212,None,1,37,117,41,288.0633457999793,,,,,,,,,288.0509596999618,288.0633457999793,288.1633659999934,289.0634109999519,289.0634109999519,289.0634109999519,289.0634109999519,289.0634109999519,291.9803442999837,1,g,1,3.811706200009212,None,,,,,participant3,001,2025-11-18_21h52.37.768,Solo Project,,2025.1.1,60.0207311576905,2025-11-18 21h53.26.494375 +0530,
64,2,j,learn,2,118,38,1,g,0,5.849351499986369,None,1,38,118,63,291.99613349995343,,,,,,,,,291.9832751999493,291.99613349995343,292.0791191999451,292.99601339997025,292.99601339997025,292.99601339997025,292.99601339997025,292.99601339997025,297.92949119996047,0,g,0,5.849351499986369,None,,,,,participant3,001,2025-11-18_21h52.37.768,Solo Project,,2025.1.1,60.0207311576905,2025-11-18 21h53.26.494375 +0530,
26,4,g,learn,1,119,39,1,j,0,6.048907300049905,None,1,39,119,25,297.9451636999729,,,,,,,,,297.9320837999694,297.9451636999729,298.0452980999835,298.94522539997706,298.94522539997706,298.94522539997706,298.94522539997706,298.94522539997706,304.0952231999836,0,j,0,6.048907300049905,None,,,,,participant3,001,2025-11-18_21h52.37.768,Solo Project,,2025.1.1,60.0207311576905,2025-11-18 21h53.26.494375 +0530,
28,2,j,learn,1,120,40,1,g,0,9.965088700002525,None,1,40,120,27,304.11083559994586,,,,,,,,,304.097665099951,304.11083559994586,304.21100409998326,305.11091609997675,305.11091609997675,305.11091609997675,305.11091609997675,305.11091609997675,314.17719839996425,0,g,0,9.965088700002525,None,,,,,participant3,001,2025-11-18_21h52.37.768,Solo Project,,2025.1.1,60.0207311576905,2025-11-18 21h53.26.494375 +0530,
12,4,j,learn,1,121,41,1,j,1,5.015425499994308,None,1,41,121,11,314.1925375999999,,,,,,,,,314.1796944999951,314.1925375999999,314.2928152999957,315.192246599996,315.192246599996,315.192246599996,315.192246599996,315.192246599996,319.3093323999783,1,j,1,5.015425499994308,None,,,,,participant3,001,2025-11-18_21h52.37.768,Solo Project,,2025.1.1,60.0207311576905,2025-11-18 21h53.26.494375 +0530,
50,2,g,learn,2,122,42,1,g,1,3.8423393999692053,None,1,42,122,49,319.3251586999977,,,,,,,,,319.31206179998117,319.3251586999977,319.4251604999881,320.30835999996634,320.30835999996634,320.30835999996634,320.30835999996634,320.32507500000065,323.2752899999614,1,g,1,3.8423393999692053,None,,,,,participant3,001,2025-11-18_21h52.37.768,Solo Project,,2025.1.1,60.0207311576905,2025-11-18 21h53.26.494375 +0530,
70,4,g,learn,2,123,43,1,j,0,3.677243100013584,None,1,43,123,69,323.2910109999939,,,,,,,,,323.27771129994653,323.2910109999939,323.374260499957,324.27440059999935,324.27440059999935,324.27440059999935,324.27440059999935,324.29121209995355,327.05824349995237,0,j,0,3.677243100013584,None,,,,,participant3,001,2025-11-18_21h52.37.768,Solo Project,,2025.1.1,60.0207311576905,2025-11-18 21h53.26.494375 +0530,
31,4,h,learn,1,124,44,1,j,0,1.7672055999864824,None,1,44,124,30,327.07378579996293,,,,,,,,,327.06083629996283,327.07378579996293,327.1738521999796,328.07346049998887,328.07346049998887,328.07346049998887,328.07346049998887,328.07346049998887,328.95720629999414,0,j,0,1.7672055999864824,None,,,,,participant3,001,2025-11-18_21h52.37.768,Solo Project,,2025.1.1,60.0207311576905,2025-11-18 21h53.26.494375 +0530,
80,1,j,learn,2,125,45,1,f,0,4.346399100031704,None,1,45,125,79,328.9735221999581,,,,,,,,,328.9593146999832,328.9735221999581,329.0570255999919,329.9569849999971,329.9569849999971,329.9569849999971,329.9569849999971,329.9735182999866,333.40694429998985,0,f,0,4.346399100031704,None,,,,,participant3,001,2025-11-18_21h52.37.768,Solo Project,,2025.1.1,60.0207311576905,2025-11-18 21h53.26.494375 +0530,
21,2,f,learn,1,126,46,1,g,0,6.9861250999965705,None,1,46,126,20,333.42301819997374,,,,,,,,,333.4094058999908,333.42301819997374,333.50595239998074,334.4063466999796,334.4063466999796,334.4063466999796,334.4063466999796,334.42292419995647,340.5057912999764,0,g,0,6.9861250999965705,None,,,,,participant3,001,2025-11-18_21h52.37.768,Solo Project,,2025.1.1,60.0207311576905,2025-11-18 21h53.26.494375 +0530,
53,2,f,learn,2,127,47,1,g,0,6.649968500016257,None,1,47,127,52,340.5217997999862,,,,,,,,,340.50830649997806,340.5217997999862,340.60518399998546,341.52165319997584,341.52165319997584,341.52165319997584,341.52165319997584,341.52165319997584,347.27144749998115,0,g,0,6.649968500016257,None,,,,,participant3,001,2025-11-18_21h52.37.768,Solo Project,,2025.1.1,60.0207311576905,2025-11-18 21h53.26.494375 +0530,
55,2,h,learn,2,128,48,1,g,0,6.1771727000013925,None,1,48,128,54,347.28724949999014,,,,,,,,,347.27373590000207,347.28724949999014,347.37066459999187,348.27074889995856,348.27074889995856,348.27074889995856,348.27074889995856,348.2873760999646,353.55359969998244,0,g,0,6.1771727000013925,None,,,,,participant3,001,2025-11-18_21h52.37.768,Solo Project,,2025.1.1,60.0207311576905,2025-11-18 21h53.26.494375 +0530,
30,2,g,learn,1,129,49,1,g,1,7.904733799980022,None,1,49,129,29,353.5696650999598,,,,,,,,,353.55608499998925,353.5696650999598,353.6531083000009,354.55275389994495,354.55275389994495,354.55275389994495,354.55275389994495,354.5696969999699,361.56927749997703,1,g,1,7.904733799980022,None,,,,,participant3,001,2025-11-18_21h52.37.768,Solo Project,,2025.1.1,60.0207311576905,2025-11-18 21h53.26.494375 +0530,
29,2,f,learn,1,130,50,1,g,0,4.86744559998624,None,1,50,130,28,361.5850825999514,,,,,,,,,361.5719064999721,361.5850825999514,361.6852381999488,362.5682493999484,362.5682493999484,362.5682493999484,362.5682493999484,362.584919099987,366.5685021999525,0,g,0,4.86744559998624,None,,,,,participant3,001,2025-11-18_21h52.37.768,Solo Project,,2025.1.1,60.0207311576905,2025-11-18 21h53.26.494375 +0530,
