trials,lightbox,correctkey,trialtype,block,thisN,thisTrialN,thisRepN,resp.keys,resp.corr,resp.rt,resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instructions.started,text.started,start_key.started,instructions.stopped,start_key.keys,start_key.rt,start_key.duration,trial.started,fixation.started,resp.started,circle1.started,circle2.started,circle3.started,circle4.started,fixation.stopped,trial.stopped,accuracy,trials.resp.keys,trials.resp.corr,trials.resp.rt,trials.resp.duration,thanks.started,thank.started,end_key.started,end_key.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
48,1,j,learn,2,62,62,0,f,0,1.4015754999709316,None,0,62,62,47,117.96615600003861,,,,,,,,,117.95324020000407,117.96615600003861,118.06630519998726,118.96610750001855,118.96610750001855,118.96610750001855,118.96610750001855,118.96610750001855,119.48356219998095,0,f,0,1.4015754999709316,None,,,,,participant4,001,2025-11-18_22h01.10.314,Solo Project,,2025.1.1,59.935329796068594,2025-11-18 22h01.49.288863 +0530,
50,2,g,learn,2,63,63,0,g,1,1.6331894000177272,None,0,63,63,49,119.4995179999969,,,,,,,,,119.48544890002813,119.4995179999969,119.58275950001553,120.49920580000617,120.49920580000617,120.49920580000617,120.49920580000617,120.49920580000617,121.2167252000072,1,g,1,1.6331894000177272,None,,,,,participant4,001,2025-11-18_22h01.10.314,Solo Project,,2025.1.1,59.935329796068594,2025-11-18 22h01.49.288863 +0530,
55,2,h,learn,2,64,64,0,g,0,1.5486995000392199,None,0,64,64,54,121.2326008999953,,,,,,,,,121.21879549999721,121.2326008999953,121.31581900001038,122.23247250000713,122.23247250000713,122.23247250000713,122.23247250000713,122.23247250000713,122.86604460002854,0,g,0,1.5486995000392199,None,,,,,participant4,001,2025-11-18_22h01.10.314,Solo Project,,2025.1.1,59.935329796068594,2025-11-18 22h01.49.288863 +0530,
35,1,h,learn,1,65,65,0,f,0,1.456746599986218,None,0,65,65,34,122.88236590003362,,,,,,,,,122.8678047999856,122.88236590003362,122.96541310002794,123.86544299998786,123.86544299998786,123.86544299998786,123.86544299998786,123.88210450002225,124.43262470001355,0,f,0,1.456746599986218,None,,,,,participant4,001,2025-11-18_22h01.10.314,Solo Project,,2025.1.1,59.935329796068594,2025-11-18 22h01.49.288863 +0530,
63,4,h,learn,2,66,66,0,j,0,1.4097294999519363,None,0,66,66,62,124.44857569999294,,,,,,,,,124.43438320001587,124.44857569999294,124.53206850000424,125.43206130003091,125.43206130003091,125.43206130003091,125.43206130003091,125.44877339998493,125.9492872999981,0,j,0,1.4097294999519363,None,,,,,participant4,001,2025-11-18_22h01.10.314,Solo Project,,2025.1.1,59.935329796068594,2025-11-18 22h01.49.288863 +0530,
67,3,h,learn,2,67,67,0,h,1,1.7878763999906369,None,0,67,67,66,125.96510840003612,,,,,,,,,125.95120300003327,125.96510840003612,126.04861140000867,126.96489190001739,126.96489190001739,126.96489190001739,126.96489190001739,126.96489190001739,127.84883139998419,1,h,1,1.7878763999906369,None,,,,,participant4,001,2025-11-18_22h01.10.314,Solo Project,,2025.1.1,59.935329796068594,2025-11-18 22h01.49.288863 +0530,
23,2,h,learn,1,68,68,0,g,0,2.4954431999940425,None,0,68,68,22,127.86483129998669,,,,,,,,,127.85058349999599,127.86483129998669,127.94816610001726,128.84817359998124,128.84817359998124,128.84817359998124,128.84817359998124,128.86473510001088,130.44855870003812,0,g,0,2.4954431999940425,None,,,,,participant4,001,2025-11-18_22h01.10.314,Solo Project,,2025.1.1,59.935329796068594,2025-11-18 22h01.49.288863 +0530,
9,1,f,learn,1,69,69,0,f,1,1.46473629999673,None,0,69,69,8,130.46417839999776,,,,,,,,,130.45042559999274,130.46417839999776,130.5478213999886,131.46398930001305,131.46398930001305,131.46398930001305,131.46398930001305,131.46398930001305,132.0146368999849,1,f,1,1.46473629999673,None,,,,,participant4,001,2025-11-18_22h01.10.314,Solo Project,,2025.1.1,59.935329796068594,2025-11-18 22h01.49.288863 +0530,
4,3,j,learn,1,70,70,0,h,0,2.1269125000108033,None,0,70,70,3,132.030858299986,,,,,,,,,132.01648049999494,132.030858299986,132.11389720003353,133.01398240000708,133.01398240000708,133.01398240000708,133.01398240000708,133.03067090001423,134.2477957000374,0,h,0,2.1269125000108033,None,,,,,participant4,001,2025-11-18_22h01.10.314,Solo Project,,2025.1.1,59.935329796068594,2025-11-18 22h01.49.288863 +0530,
1,4,f,learn,1,71,71,0,j,0,1.4345368000213057,None,0,71,71,0,134.2638690000167,,,,,,,,,134.24992969998857,134.2638690000167,134.34677290002583,135.2471439000219,135.2471439000219,135.2471439000219,135.2471439000219,135.26352380000753,135.79763420001836,0,j,0,1.4345368000213057,None,,,,,participant4,001,2025-11-18_22h01.10.314,Solo Project,,2025.1.1,59.935329796068594,2025-11-18 22h01.49.288863 +0530,
74,3,g,learn,2,72,72,0,h,0,1.858968399988953,None,0,72,72,73,135.81329180003377,,,,,,,,,135.79940339998575,135.81329180003377,135.89682399999583,136.81342489999952,136.81342489999952,136.81342489999952,136.81342489999952,136.81342489999952,137.7640763000236,0,h,0,1.858968399988953,None,,,,,participant4,001,2025-11-18_22h01.10.314,Solo Project,,2025.1.1,59.935329796068594,2025-11-18 22h01.49.288863 +0530,
73,4,f,learn,2,73,73,0,j,0,1.7598278999794275,None,0,73,73,72,137.77996720001101,,,,,,,,,137.76585610001348,137.77996720001101,137.87988480000058,138.7798749000067,138.7798749000067,138.7798749000067,138.7798749000067,138.7798749000067,139.64705919998232,0,j,0,1.7598278999794275,None,,,,,participant4,001,2025-11-18_22h01.10.314,Solo Project,,2025.1.1,59.935329796068594,2025-11-18 22h01.49.288863 +0530,
6,4,g,learn,1,74,74,0,j,0,1.5111443999921903,None,0,74,74,5,139.66277110000374,,,,,,,,,139.64884700003313,139.66277110000374,139.74621320003644,140.66290300001856,140.66290300001856,140.66290300001856,140.66290300001856,140.66290300001856,141.2635335000232,0,j,0,1.5111443999921903,None,,,,,participant4,001,2025-11-18_22h01.10.314,Solo Project,,2025.1.1,59.935329796068594,2025-11-18 22h01.49.288863 +0530,
17,2,f,learn,1,75,75,0,g,0,1.764184799976647,None,0,75,75,16,141.27939059998607,,,,,,,,,141.26532950002002,141.27939059998607,141.36272869998356,142.2791911000386,142.2791911000386,142.2791911000386,142.2791911000386,142.2791911000386,143.12972630001605,0,g,0,1.764184799976647,None,,,,,participant4,001,2025-11-18_22h01.10.314,Solo Project,,2025.1.1,59.935329796068594,2025-11-18 22h01.49.288863 +0530,
70,4,g,learn,2,76,76,0,j,0,1.4067692999960855,None,0,76,76,69,143.14577180001652,,,,,,,,,143.1316472000326,143.14577180001652,143.22887849999825,144.12891060003312,144.12891060003312,144.12891060003312,144.12891060003312,144.14571300003445,144.646142099984,0,j,0,1.4067692999960855,None,,,,,participant4,001,2025-11-18_22h01.10.314,Solo Project,,2025.1.1,59.935329796068594,2025-11-18 22h01.49.288863 +0530,
71,1,h,learn,2,77,77,0,f,0,1.3685780999949202,None,0,77,77,70,144.66212140000425,,,,,,,,,144.64790470001753,144.66212140000425,144.74551350000547,145.64542990003247,145.64542990003247,145.64542990003247,145.64542990003247,145.66219880001154,146.12948230002075,0,f,0,1.3685780999949202,None,,,,,participant4,001,2025-11-18_22h01.10.314,Solo Project,,2025.1.1,59.935329796068594,2025-11-18 22h01.49.288863 +0530,
3,1,h,learn,1,78,78,0,f,0,2.2270710000302643,None,0,78,78,2,146.1452997000306,,,,,,,,,146.13124190003145,146.1452997000306,146.24533250002423,147.1448587999912,147.1448587999912,147.1448587999912,147.1448587999912,147.1448587999912,148.47911620000377,0,f,0,2.2270710000302643,None,,,,,participant4,001,2025-11-18_22h01.10.314,Solo Project,,2025.1.1,59.935329796068594,2025-11-18 22h01.49.288863 +0530,
72,1,j,learn,2,79,79,0,f,0,1.4788911000359803,None,0,79,79,71,148.49493729998358,,,,,,,,,148.48096100002294,148.49493729998358,148.5948773000273,149.49489139998332,149.49489139998332,149.49489139998332,149.49489139998332,149.49489139998332,150.07873589999508,0,f,0,1.4788911000359803,None,,,,,participant4,001,2025-11-18_22h01.10.314,Solo Project,,2025.1.1,59.935329796068594,2025-11-18 22h01.49.288863 +0530,
34,4,g,learn,1,80,0,1,j,0,1.7459589000209235,None,1,0,80,33,150.09470980003243,,,,,,,,,150.08139539998956,150.09470980003243,150.17787559999852,151.07792529999278,151.07792529999278,151.07792529999278,151.07792529999278,151.09454010002082,151.92850310000358,0,j,0,1.7459589000209235,None,,,,,participant4,001,2025-11-18_22h01.10.314,Solo Project,,2025.1.1,59.935329796068594,2025-11-18 22h01.49.288863 +0530,
8,2,j,learn,1,81,1,1,g,0,1.7337783999973908,None,1,1,81,7,151.94413880002685,,,,,,,,,151.93213720002677,151.94413880002685,152.02774019999197,152.94426010001916,152.94426010001916,152.94426010001916,152.94426010001916,152.94426010001916,153.77833110000938,0,g,0,1.7337783999973908,None,,,,,participant4,001,2025-11-18_22h01.10.314,Solo Project,,2025.1.1,59.935329796068594,2025-11-18 22h01.49.288863 +0530,
80,1,j,learn,2,82,2,1,f,0,1.5009297000360675,None,1,2,82,79,153.7939936000039,,,,,,,,,153.78083050000714,153.7939936000039,153.8939938999829,154.79402860003756,154.79402860003756,154.79402860003756,154.79402860003756,154.79402860003756,155.41093820001697,0,f,0,1.5009297000360675,None,,,,,participant4,001,2025-11-18_22h01.10.314,Solo Project,,2025.1.1,59.935329796068594,2025-11-18 22h01.49.288863 +0530,
74,3,g,learn,2,83,3,1,h,0,1.6488058000104502,None,1,3,83,73,155.427125599992,,,,,,,,,155.41346880001947,155.427125599992,155.51028940000106,156.410092599981,156.410092599981,156.410092599981,156.410092599981,156.4268475000281,157.16063070000382,0,h,0,1.6488058000104502,None,,,,,participant4,001,2025-11-18_22h01.10.314,Solo Project,,2025.1.1,59.935329796068594,2025-11-18 22h01.49.288863 +0530,
76,3,j,learn,2,84,4,1,h,0,2.8845593000296503,None,1,4,84,75,157.17674460000126,,,,,,,,,157.16409829998156,157.17674460000126,157.26013360003708,158.16006710001966,158.16006710001966,158.16006710001966,158.16006710001966,158.17684090003604,160.16052949998993,0,h,0,2.8845593000296503,None,,,,,participant4,001,2025-11-18_22h01.10.314,Solo Project,,2025.1.1,59.935329796068594,2025-11-18 22h01.49.288863 +0530,
64,2,j,learn,2,85,5,1,g,0,3.148860299959779,None,1,5,85,63,160.17640380002558,,,,,,,,,160.16307070001494,160.17640380002558,160.27613790001487,161.15959910000674,161.15959910000674,161.15959910000674,161.15959910000674,161.17634910001652,163.42647270002635,0,g,0,3.148860299959779,None,,,,,participant4,001,2025-11-18_22h01.10.314,Solo Project,,2025.1.1,59.935329796068594,2025-11-18 22h01.49.288863 +0530,
65,2,f,learn,2,86,6,1,g,0,1.5513092000037432,None,1,6,86,64,163.44240450003417,,,,,,,,,163.42896520002978,163.44240450003417,163.5256759999902,164.4258629999822,164.4258629999822,164.4258629999822,164.4258629999822,164.4421919999877,165.0929372999817,0,g,0,1.5513092000037432,None,,,,,participant4,001,2025-11-18_22h01.10.314,Solo Project,,2025.1.1,59.935329796068594,2025-11-18 22h01.49.288863 +0530,
70,4,g,learn,2,87,7,1,j,0,1.5523277000174858,None,1,7,87,69,165.108722999983,,,,,,,,,165.09547669999301,165.108722999983,165.19234469998628,166.10891300003277,166.10891300003277,166.10891300003277,166.10891300003277,166.10891300003277,166.75951720000012,0,j,0,1.5523277000174858,None,,,,,participant4,001,2025-11-18_22h01.10.314,Solo Project,,2025.1.1,59.935329796068594,2025-11-18 22h01.49.288863 +0530,
14,4,g,learn,1,88,8,1,j,0,1.592546800035052,None,1,8,88,13,166.77529970003525,,,,,,,,,166.76320210000267,166.77529970003525,166.8755652999971,167.7581434000167,167.7581434000167,167.7581434000167,167.7581434000167,167.7753138000262,168.47587389999535,0,j,0,1.592546800035052,None,,,,,participant4,001,2025-11-18_22h01.10.314,Solo Project,,2025.1.1,59.935329796068594,2025-11-18 22h01.49.288863 +0530,
35,1,h,learn,1,89,9,1,f,0,1.484616299974732,None,1,9,89,34,168.49176300002728,,,,,,,,,168.47845649998635,168.49176300002728,168.5750807999866,169.49154970003292,169.49154970003292,169.49154970003292,169.49154970003292,169.49154970003292,170.07562820002204,0,f,0,1.484616299974732,None,,,,,participant4,001,2025-11-18_22h01.10.314,Solo Project,,2025.1.1,59.935329796068594,2025-11-18 22h01.49.288863 +0530,
59,4,h,learn,2,90,10,1,j,0,2.5499525999766774,None,1,10,90,58,170.0915379000362,,,,,,,,,170.0781361000263,170.0915379000362,170.17489439999918,171.09114020003472,171.09114020003472,171.09114020003472,171.09114020003472,171.09114020003472,172.74182860000292,0,j,0,2.5499525999766774,None,,,,,participant4,001,2025-11-18_22h01.10.314,Solo Project,,2025.1.1,59.935329796068594,2025-11-18 22h01.49.288863 +0530,
12,4,j,learn,1,91,11,1,j,1,1.4053691999870352,None,1,11,91,11,172.7575375000015,,,,,,,,,172.7441471000202,172.7575375000015,172.8409815999912,173.7576174000278,173.7576174000278,173.7576174000278,173.7576174000278,173.7576174000278,174.25810929998988,1,j,1,1.4053691999870352,None,,,,,participant4,001,2025-11-18_22h01.10.314,Solo Project,,2025.1.1,59.935329796068594,2025-11-18 22h01.49.288863 +0530,
1,4,f,learn,1,92,12,1,j,0,1.3303902000188828,None,1,12,92,0,174.274152100028,,,,,,,,,174.26049610000337,174.274152100028,174.35754310002085,175.25739480002085,175.25739480002085,175.25739480002085,175.25739480002085,175.2740242999862,175.69145789998583,0,j,0,1.3303902000188828,None,,,,,participant4,001,2025-11-18_22h01.10.314,Solo Project,,2025.1.1,59.935329796068594,2025-11-18 22h01.49.288863 +0530,
43,2,h,learn,2,93,13,1,g,0,1.534341000020504,None,1,13,93,42,175.70721459999913,,,,,,,,,175.6939820999978,175.70721459999913,175.79047700000228,176.69056140002795,176.69056140002795,176.69056140002795,176.69056140002795,176.70715480000945,177.34121620003134,0,g,0,1.534341000020504,None,,,,,participant4,001,2025-11-18_22h01.10.314,Solo Project,,2025.1.1,59.935329796068594,2025-11-18 22h01.49.288863 +0530,
29,2,f,learn,1,94,14,1,g,0,1.5723407000186853,None,1,14,94,28,177.35692729998846,,,,,,,,,177.34371929999907,177.35692729998846,177.44011379999574,178.35683350003092,178.35683350003092,178.35683350003092,178.35683350003092,178.35683350003092,179.0242336000083,0,g,0,1.5723407000186853,None,,,,,participant4,001,2025-11-18_22h01.10.314,Solo Project,,2025.1.1,59.935329796068594,2025-11-18 22h01.49.288863 +0530,
44,4,j,learn,2,95,15,1,j,1,1.3497598000103608,None,1,15,95,43,179.04012860002695,,,,,,,,,179.0267096000025,179.04012860002695,179.12353059998713,180.0399895000155,180.0399895000155,180.0399895000155,180.0399895000155,180.0399895000155,180.4743834999972,1,j,1,1.3497598000103608,None,,,,,participant4,001,2025-11-18_22h01.10.314,Solo Project,,2025.1.1,59.935329796068594,2025-11-18 22h01.49.288863 +0530,
78,1,g,learn,2,96,16,1,f,0,1.4014016999863088,None,1,16,96,77,180.4897516000201,,,,,,,,,180.47690240002703,180.4897516000201,180.5897374000051,181.48981140000978,181.48981140000978,181.48981140000978,181.48981140000978,181.48981140000978,182.00667919998523,0,f,0,1.4014016999863088,None,,,,,participant4,001,2025-11-18_22h01.10.314,Solo Project,,2025.1.1,59.935329796068594,2025-11-18 22h01.49.288863 +0530,
33,3,f,learn,1,97,17,1,h,0,1.6078393000061624,None,1,17,97,32,182.02264490001835,,,,,,,,,182.0089430999942,182.02264490001835,182.10569160000887,183.00609440001426,183.00609440001426,183.00609440001426,183.00609440001426,183.0229308999842,183.7230493000243,0,h,0,1.6078393000061624,None,,,,,participant4,001,2025-11-18_22h01.10.314,Solo Project,,2025.1.1,59.935329796068594,2025-11-18 22h01.49.288863 +0530,
45,1,f,learn,2,98,18,1,f,1,1.4481036000070162,None,1,18,98,44,183.73909849999472,,,,,,,,,183.72562759998254,183.73909849999472,183.82238319999306,184.73876149998978,184.73876149998978,184.73876149998978,184.73876149998978,184.73876149998978,185.27252170001157,1,f,1,1.4481036000070162,None,,,,,participant4,001,2025-11-18_22h01.10.314,Solo Project,,2025.1.1,59.935329796068594,2025-11-18 22h01.49.288863 +0530,
38,2,g,learn,1,99,19,1,g,1,2.343546600022819,None,1,19,99,37,185.28875040001003,,,,,,,,,185.27436470001703,185.28875040001003,185.3719720999943,186.2719330000109,186.2719330000109,186.2719330000109,186.2719330000109,186.28853670001263,187.7221067000064,1,g,1,2.343546600022819,None,,,,,participant4,001,2025-11-18_22h01.10.314,Solo Project,,2025.1.1,59.935329796068594,2025-11-18 22h01.49.288863 +0530,
13,1,f,learn,1,100,20,1,f,1,12.674652999965474,None,1,20,100,12,187.7383096999838,,,,,,,,,187.72378110000864,187.7383096999838,187.82165500003612,188.72161569999298,188.72161569999298,188.72161569999298,188.72161569999298,188.73851250001462,200.5041285000043,1,f,1,12.674652999965474,None,,,,,participant4,001,2025-11-18_22h01.10.314,Solo Project,,2025.1.1,59.935329796068594,2025-11-18 22h01.49.288863 +0530,
50,2,g,learn,2,101,21,1,g,1,1.9220323000336066,None,1,21,101,49,200.52010490000248,,,,,,,,,200.5066537000239,200.52010490000248,200.60326370003168,201.5199072000105,201.5199072000105,201.5199072000105,201.5199072000105,201.5199072000105,202.53708010003902,1,g,1,1.9220323000336066,None,,,,,participant4,001,2025-11-18_22h01.10.314,Solo Project,,2025.1.1,59.935329796068594,2025-11-18 22h01.49.288863 +0530,
72,1,j,learn,2,102,22,1,f,0,1.4262994999880902,None,1,22,102,71,202.55282949999673,,,,,,,,,202.53994280000916,202.55282949999673,202.63625969999703,203.53628980001668,203.53628980001668,203.53628980001668,203.53628980001668,203.55288440000731,204.07034620002378,0,f,0,1.4262994999880902,None,,,,,participant4,001,2025-11-18_22h01.10.314,Solo Project,,2025.1.1,59.935329796068594,2025-11-18 22h01.49.288863 +0530,
73,4,f,learn,2,103,23,1,j,0,1.8104463000199758,None,1,23,103,72,204.08592079998925,,,,,,,,,204.07294959999854,204.08592079998925,204.18615660001524,205.08604269998614,205.08604269998614,205.08604269998614,205.08604269998614,205.08604269998614,206.00274209998315,0,j,0,1.8104463000199758,None,,,,,participant4,001,2025-11-18_22h01.10.314,Solo Project,,2025.1.1,59.935329796068594,2025-11-18 22h01.49.288863 +0530,
55,2,h,learn,2,104,24,1,g,0,1.542865100025665,None,1,24,104,54,206.0191522000241,,,,,,,,,206.00523290003184,206.0191522000241,206.10209170001326,207.0024007000029,207.0024007000029,207.0024007000029,207.0024007000029,207.01906359998975,207.65290769998683,0,g,0,1.542865100025665,None,,,,,participant4,001,2025-11-18_22h01.10.314,Solo Project,,2025.1.1,59.935329796068594,2025-11-18 22h01.49.288863 +0530,
15,4,h,learn,1,105,25,1,j,0,1.6411891999887303,None,1,25,105,14,207.6689030000125,,,,,,,,,207.65575520001585,207.6689030000125,207.75225469999714,208.65205720002996,208.65205720002996,208.65205720002996,208.65205720002996,208.6688095999998,209.40244690002874,0,j,0,1.6411891999887303,None,,,,,participant4,001,2025-11-18_22h01.10.314,Solo Project,,2025.1.1,59.935329796068594,2025-11-18 22h01.49.288863 +0530,
54,4,g,learn,2,106,26,1,j,0,1.4585422000382096,None,1,26,106,53,209.41859870002372,,,,,,,,,209.40522329998203,209.41859870002372,209.50170900003286,210.4017853999976,210.4017853999976,210.4017853999976,210.4017853999976,210.41853190003894,210.96888770000078,0,j,0,1.4585422000382096,None,,,,,participant4,001,2025-11-18_22h01.10.314,Solo Project,,2025.1.1,59.935329796068594,2025-11-18 22h01.49.288863 +0530,
40,1,j,learn,1,107,27,1,f,0,1.513543400040362,None,1,27,107,39,210.98499860003358,,,,,,,,,210.97139750001952,210.98499860003358,211.06811340001877,211.96819049998885,211.96819049998885,211.96819049998885,211.96819049998885,211.98501180001767,212.58570900000632,0,f,0,1.513543400040362,None,,,,,participant4,001,2025-11-18_22h01.10.314,Solo Project,,2025.1.1,59.935329796068594,2025-11-18 22h01.49.288863 +0530,
23,2,h,learn,1,108,28,1,g,0,1.5837886999943294,None,1,28,108,22,212.60136680002324,,,,,,,,,212.58838380000088,212.60136680002324,212.68482680001762,213.60129359998973,213.60129359998973,213.60129359998973,213.60129359998973,213.60129359998973,214.2853821000317,0,g,0,1.5837886999943294,None,,,,,participant4,001,2025-11-18_22h01.10.314,Solo Project,,2025.1.1,59.935329796068594,2025-11-18 22h01.49.288863 +0530,
10,1,g,learn,1,109,29,1,f,0,1.5005877999938093,None,1,29,109,9,214.30094380001538,,,,,,,,,214.28786550002405,214.30094380001538,214.40095710003516,215.30094570002984,215.30094570002984,215.30094570002984,215.30094570002984,215.30094570002984,215.91846960003022,0,f,0,1.5005877999938093,None,,,,,participant4,001,2025-11-18_22h01.10.314,Solo Project,,2025.1.1,59.935329796068594,2025-11-18 22h01.49.288863 +0530,
60,1,j,learn,2,110,30,1,f,0,1.389336300024297,None,1,30,110,59,215.93403390003368,,,,,,,,,215.92096910002874,215.93403390003368,216.03405620000558,216.93363580002915,216.93363580002915,216.93363580002915,216.93363580002915,216.93363580002915,217.43471140001202,0,f,0,1.389336300024297,None,,,,,participant4,001,2025-11-18_22h01.10.314,Solo Project,,2025.1.1,59.935329796068594,2025-11-18 22h01.49.288863 +0530,
22,3,g,learn,1,111,31,1,h,0,2.2522885999642313,None,1,31,111,21,217.45044630003395,,,,,,,,,217.43718220002484,217.45044630003395,217.53382800001418,218.43372969998745,218.43372969998745,218.43372969998745,218.43372969998745,218.45019330002833,219.80101380002452,0,h,0,2.2522885999642313,None,,,,,participant4,001,2025-11-18_22h01.10.314,Solo Project,,2025.1.1,59.935329796068594,2025-11-18 22h01.49.288863 +0530,
79,1,h,learn,2,112,32,1,f,0,1.4322217000299133,None,1,32,112,78,219.81662190001225,,,,,,,,,219.80443880002713,219.81662190001225,219.9002359000151,220.80012890003854,220.80012890003854,220.80012890003854,220.80012890003854,220.81673980003688,221.3339854000369,0,f,0,1.4322217000299133,None,,,,,participant4,001,2025-11-18_22h01.10.314,Solo Project,,2025.1.1,59.935329796068594,2025-11-18 22h01.49.288863 +0530,
41,2,f,learn,2,113,33,1,g,0,1.497441900020931,None,1,33,113,40,221.3498971000081,,,,,,,,,221.33656530000735,221.3498971000081,221.43314630002715,222.33322440000484,222.33322440000484,222.33322440000484,222.33322440000484,222.34995290002553,222.9337147999904,0,g,0,1.497441900020931,None,,,,,participant4,001,2025-11-18_22h01.10.314,Solo Project,,2025.1.1,59.935329796068594,2025-11-18 22h01.49.288863 +0530,
16,4,j,learn,1,114,34,1,j,1,1.4678671000292525,None,1,34,114,15,222.9495644000126,,,,,,,,,222.9363126999815,222.9495644000126,223.0328548999969,223.93277820001822,223.93277820001822,223.93277820001822,223.93277820001822,223.94935700000497,224.51713719998952,1,j,1,1.4678671000292525,None,,,,,participant4,001,2025-11-18_22h01.10.314,Solo Project,,2025.1.1,59.935329796068594,2025-11-18 22h01.49.288863 +0530,
57,3,f,learn,2,115,35,1,h,0,1.6430599000304937,None,1,35,115,56,224.53280690003885,,,,,,,,,224.51964060001774,224.53280690003885,224.63301890000002,225.53280819999054,225.53280819999054,225.53280819999054,225.53280819999054,225.53280819999054,226.28344020002987,0,h,0,1.6430599000304937,None,,,,,participant4,001,2025-11-18_22h01.10.314,Solo Project,,2025.1.1,59.935329796068594,2025-11-18 22h01.49.288863 +0530,
62,1,g,learn,2,116,36,1,f,0,1.4479755000211298,None,1,36,116,61,226.29916380002396,,,,,,,,,226.28588530002162,226.29916380002396,226.38267110002926,227.2822509999969,227.2822509999969,227.2822509999969,227.2822509999969,227.29901110002538,227.83299349999288,0,f,0,1.4479755000211298,None,,,,,participant4,001,2025-11-18_22h01.10.314,Solo Project,,2025.1.1,59.935329796068594,2025-11-18 22h01.49.288863 +0530,
4,3,j,learn,1,117,37,1,h,0,1.5280324000050314,None,1,37,117,3,227.8489494000096,,,,,,,,,227.83549500000663,227.8489494000096,227.93211649998557,228.83235250000143,228.83235250000143,228.83235250000143,228.83235250000143,228.84886780002853,229.46636180003406,0,h,0,1.5280324000050314,None,,,,,participant4,001,2025-11-18_22h01.10.314,Solo Project,,2025.1.1,59.935329796068594,2025-11-18 22h01.49.288863 +0530,
66,3,g,learn,2,118,38,1,h,0,1.7751172000425868,None,1,38,118,65,229.4819298000075,,,,,,,,,229.46952270000475,229.4819298000075,229.58216470002662,230.482127700001,230.482127700001,230.482127700001,230.482127700001,230.482127700001,231.3659926999826,0,h,0,1.7751172000425868,None,,,,,participant4,001,2025-11-18_22h01.10.314,Solo Project,,2025.1.1,59.935329796068594,2025-11-18 22h01.49.288863 +0530,
61,3,f,learn,2,119,39,1,h,0,1.5931505000335164,None,1,39,119,60,231.38180510001257,,,,,,,,,231.3685612999834,231.38180510001257,231.46525499998825,232.3817044000025,232.3817044000025,232.3817044000025,232.3817044000025,232.3817044000025,233.06608160003088,0,h,0,1.5931505000335164,None,,,,,participant4,001,2025-11-18_22h01.10.314,Solo Project,,2025.1.1,59.935329796068594,2025-11-18 22h01.49.288863 +0530,
52,2,j,learn,2,120,40,1,g,0,1.702544100000523,None,1,40,120,51,233.08152110001538,,,,,,,,,233.06861640000716,233.08152110001538,233.18148969998583,234.08143339998787,234.08143339998787,234.08143339998787,234.08143339998787,234.08143339998787,234.8986473000259,0,g,0,1.702544100000523,None,,,,,participant4,001,2025-11-18_22h01.10.314,Solo Project,,2025.1.1,59.935329796068594,2025-11-18 22h01.49.288863 +0530,
25,1,f,learn,1,121,41,1,f,1,2.049339799967129,None,1,41,121,24,234.91466110001784,,,,,,,,,234.90113840001868,234.91466110001784,234.99776180001209,235.8977581000072,235.8977581000072,235.8977581000072,235.8977581000072,235.91451289999532,237.04816609999398,1,f,1,2.049339799967129,None,,,,,participant4,001,2025-11-18_22h01.10.314,Solo Project,,2025.1.1,59.935329796068594,2025-11-18 22h01.49.288863 +0530,
18,1,g,learn,1,122,42,1,f,0,1.8552468999987468,None,1,42,122,17,237.06404780002777,,,,,,,,,237.05057590000797,237.06404780002777,237.147533499985,238.0472882000031,238.0472882000031,238.0472882000031,238.0472882000031,238.06409900001017,239.0148426000378,0,f,0,1.8552468999987468,None,,,,,participant4,001,2025-11-18_22h01.10.314,Solo Project,,2025.1.1,59.935329796068594,2025-11-18 22h01.49.288863 +0530,
68,3,j,learn,2,123,43,1,h,0,1.9714064999716356,None,1,43,123,67,239.0306715000188,,,,,,,,,239.01733100001002,239.0306715000188,239.13060620002216,240.03049680002732,240.03049680002732,240.03049680002732,240.03049680002732,240.03049680002732,241.1145224000211,0,h,0,1.9714064999716356,None,,,,,participant4,001,2025-11-18_22h01.10.314,Solo Project,,2025.1.1,59.935329796068594,2025-11-18 22h01.49.288863 +0530,
20,4,j,learn,1,124,44,1,j,1,1.5686381999985315,None,1,44,124,19,241.13018730003387,,,,,,,,,241.1170431000064,241.13018730003387,241.2301848999923,242.13019320002059,242.13019320002059,242.13019320002059,242.13019320002059,242.13019320002059,242.8141939000343,1,j,1,1.5686381999985315,None,,,,,participant4,001,2025-11-18_22h01.10.314,Solo Project,,2025.1.1,59.935329796068594,2025-11-18 22h01.49.288863 +0530,
21,2,f,learn,1,125,45,1,g,0,1.7254697000025772,None,1,45,125,20,242.83000860002358,,,,,,,,,242.81673419999424,242.83000860002358,242.91301479999674,243.82993320003152,243.82993320003152,243.82993320003152,243.82993320003152,243.82993320003152,244.64682289998746,0,g,0,1.7254697000025772,None,,,,,participant4,001,2025-11-18_22h01.10.314,Solo Project,,2025.1.1,59.935329796068594,2025-11-18 22h01.49.288863 +0530,
